Dissolved_Oxygen,salinities,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,1.8,,,,,,,,,
,28.8,,,,,,,,,
,27.2,,,,,,,,,
,10.6,,,,,,,,,
,18.8,,,,,,,,,
,15.6,,,,,,,,,
,18.3,,,,,,,,,
,21.7,,,,,,,,,
,21.4,,,,,,,,,
,28.5,,,,,,,,,
,28.5,,,,,,,,,
,11.7,,,,,,,,,
,9.6,,,,,,,,,
,19.1,,,,,,,,,
,17.5,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,3.1,,,,,,,,,
,,,,,,,,,,
,4.5,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,36.1,,,,,,,,,
,30.7,,,,,,,,,
,34.2,,,,,,,,,
,34.5,,,,,,,,,
,33.8,,,,,,,,,
,35.5,,,,,,,,,
,35.5,,,,,,,,,
,30,,,,,,,,,
,36.4,,,,,,,,,
,36.3,,,,,,,,,
,34.2,,,,,,,,,
,33.8,,,,,,,,,
,33.2,,,,,,,,,
,34.7,,,,,,,,,
,35.6,,,,,,,,,
,34.1,,,,,,,,,
,36.8,,,,,,,,,
,35.8,,,,,,,,,
,2,,,,,,,,,
,2.5,,,,,,,,,
,35.6,,,,,,,,,
,35.4,,,,,,,,,
,35.1,,,,,,,,,
,30.4,,,,,,,,,
,35.6,,,,,,,,,
,32.9,,,,,,,,,
,34.2,,,,,,,,,
,35.9,,,,,,,,,
,31.6,,,,,,,,,
,37.7,,,,,,,,,
,34.1,,,,,,,,,
,32.1,,,,,,,,,
,42,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,0.1,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,8.8,,,,,,,,,
,13.6,,,,,,,,,
,13.7,,,,,,,,,
,11.9,,,,,,,,,
,13.4,,,,,,,,,
,14.9,,,,,,,,,
,13.5,,,,,,,,,
,2.1,,,,,,,,,
,2.1,,,,,,,,,
,2.4,,,,,,,,,
,2.4,,,,,,,,,
,2.5,,,,,,,,,
,4.2,,,,,,,,,
,4.2,,,,,,,,,
,4.4,,,,,,,,,
,2.1,,,,,,,,,
,2.5,,,,,,,,,
,2.9,,,,,,,,,
,2.5,,,,,,,,,
,2.5,,,,,,,,,
,2.7,,,,,,,,,
,3.7,,,,,,,,,
,3.7,,,,,,,,,
,2.1,,,,,,,,,
,3.4,,,,,,,,,
,3.8,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,3.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.5,,,,,,,,,
,0.4,,,,,,,,,
,0.5,,,,,,,,,
,0.5,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.4,,,,,,,,,
,0.5,,,,,,,,,
,0.5,,,,,,,,,
,0.5,,,,,,,,,
,0.5,,,,,,,,,
,0.5,,,,,,,,,
,0.5,,,,,,,,,
,0.3,,,,,,,,,
,0.5,,,,,,,,,
,0.6,,,,,,,,,
,0.3,,,,,,,,,
,0.3,,,,,,,,,
,0.3,,,,,,,,,
,0.3,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,0.4,,,,,,,,,
,0.5,,,,,,,,,
,0.3,,,,,,,,,
,0.3,,,,,,,,,
,0.3,,,,,,,,,
,0.3,,,,,,,,,
,0.2,,,,,,,,,
,0.2,,,,,,,,,
,0.2,,,,,,,,,
,0.7,,,,,,,,,
,0.7,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,0.3,,,,,,,,,
,0.3,,,,,,,,,
,0.2,,,,,,,,,
,0.8,,,,,,,,,
,3.1,,,,,,,,,
,3.1,,,,,,,,,
,0.8,,,,,,,,,
,0.9,,,,,,,,,
,,,,,,,,,,
,0.7,,,,,,,,,
,0.5,,,,,,,,,
,0.5,,,,,,,,,
,0.6,,,,,,,,,
,0.6,,,,,,,,,
,0.6,,,,,,,,,
,0.8,,,,,,,,,
,0.5,,,,,,,,,
,0.6,,,,,,,,,
,0.6,,,,,,,,,
,0.5,,,,,,,,,
,0.8,,,,,,,,,
,0.8,,,,,,,,,
,0.7,,,,,,,,,
,0.7,,,,,,,,,
,0.3,,,,,,,,,
,0.3,,,,,,,,,
,0.2,,,,,,,,,
,0.7,,,,,,,,,
,0.3,,,,,,,,,
,0.3,,,,,,,,,
,0.2,,,,,,,,,
,0.2,,,,,,,,,
,0.2,,,,,,,,,
,0.3,,,,,,,,,
,0.2,,,,,,,,,
,0.2,,,,,,,,,
,0.2,,,,,,,,,
,0.2,,,,,,,,,
,0.2,,,,,,,,,
,0.2,,,,,,,,,
,0.2,,,,,,,,,
,0.2,,,,,,,,,
,0.2,,,,,,,,,
,0.2,,,,,,,,,
,0.1,,,,,,,,,
,0.1,,,,,,,,,
,0.3,,,,,,,,,
,0.3,,,,,,,,,
,0.3,,,,,,,,,
,0.4,,,,,,,,,
,0.3,,,,,,,,,
,0.3,,,,,,,,,
,0.3,,,,,,,,,
,0.5,,,,,,,,,
,0.5,,,,,,,,,
,0.3,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,60,,,,,,,,,
,60,,,,,,,,,
,60,,,,,,,,,
,12,,,,,,,,,
,,,,,,,,,,
,0,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,29.1,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,22,,,,,,,,,
,22,,,,,,,,,
,20,,,,,,,,,
,20,,,,,,,,,
,23,,,,,,,,,
,23,,,,,,,,,
,23,,,,,,,,,
,20,,,,,,,,,
,,,,,,,,,,
,24,,,,,,,,,
,10,,,,,,,,,
,20,,,,,,,,,
,22,,,,,,,,,
,18,,,,,,,,,
,18,,,,,,,,,
,17,,,,,,,,,
,23,,,,,,,,,
,19,,,,,,,,,
,20,,,,,,,,,
,20,,,,,,,,,
,23,,,,,,,,,
,24,,,,,,,,,
,19,,,,,,,,,
,23,,,,,,,,,
,22,,,,,,,,,
,19,,,,,,,,,
,19,,,,,,,,,
,,,,,,,,,,
,19,,,,,,,,,
,22,,,,,,,,,
,23,,,,,,,,,
,22,,,,,,,,,
,21,,,,,,,,,
,19.5,,,,,,,,,
,20,,,,,,,,,
,23,,,,,,,,,
,22,,,,,,,,,
,22,,,,,,,,,
,,,,,,,,,,
,22,,,,,,,,,
,24,,,,,,,,,
,16,,,,,,,,,
,21,,,,,,,,,
,21,,,,,,,,,
,22,,,,,,,,,
,21,,,,,,,,,
,22,,,,,,,,,
,20,,,,,,,,,
,,,,,,,,,,
,22,,,,,,,,,
,22,,,,,,,,,
,20,,,,,,,,,
,19,,,,,,,,,
,18,,,,,,,,,
,16,,,,,,,,,
,24,,,,,,,,,
,24,,,,,,,,,
,18,,,,,,,,,
,15,,,,,,,,,
,14,,,,,,,,,
,12,,,,,,,,,
,10,,,,,,,,,
,14,,,,,,,,,
,18,,,,,,,,,
,17,,,,,,,,,
,21,,,,,,,,,
,21,,,,,,,,,
,21,,,,,,,,,
,22,,,,,,,,,
,20,,,,,,,,,
,,,,,,,,,,
,20,,,,,,,,,
,17,,,,,,,,,
,17,,,,,,,,,
,16,,,,,,,,,
,15,,,,,,,,,
,20,,,,,,,,,
,22,,,,,,,,,
,17,,,,,,,,,
,15,,,,,,,,,
,20,,,,,,,,,
,17,,,,,,,,,
,16,,,,,,,,,
,18,,,,,,,,,
,14,,,,,,,,,
,20,,,,,,,,,
,16,,,,,,,,,
,15,,,,,,,,,
,20,,,,,,,,,
,19,,,,,,,,,
,17,,,,,,,,,
,18,,,,,,,,,
,15,,,,,,,,,
,27,,,,,,,,,
,20,,,,,,,,,
,20,,,,,,,,,
,20,,,,,,,,,
,20,,,,,,,,,
,22,,,,,,,,,
,19,,,,,,,,,
,19,,,,,,,,,
,26,,,,,,,,,
,32,,,,,,,,,
,37,,,,,,,,,
,32,,,,,,,,,
,33,,,,,,,,,
,32,,,,,,,,,
,34,,,,,,,,,
,35,,,,,,,,,
,33,,,,,,,,,
,36,,,,,,,,,
,35,,,,,,,,,
,27,,,,,,,,,
,37,,,,,,,,,
,30,,,,,,,,,
,40,,,,,,,,,
,34,,,,,,,,,
,35,,,,,,,,,
,36,,,,,,,,,
,39,,,,,,,,,
,34,,,,,,,,,
,36,,,,,,,,,
,37,,,,,,,,,
,27,,,,,,,,,
,30,,,,,,,,,
,31,,,,,,,,,
,35,,,,,,,,,
,31,,,,,,,,,
,29,,,,,,,,,
,28,,,,,,,,,
,,,,,,,,,,
,29,,,,,,,,,
,39,,,,,,,,,
,26,,,,,,,,,
,33,,,,,,,,,
,26,,,,,,,,,
,24,,,,,,,,,
,37,,,,,,,,,
,35,,,,,,,,,
,35,,,,,,,,,
,34,,,,,,,,,
,28,,,,,,,,,
,21,,,,,,,,,
,20,,,,,,,,,
,26,,,,,,,,,
,21.5,,,,,,,,,
,29,,,,,,,,,
,25,,,,,,,,,
,36,,,,,,,,,
,39,,,,,,,,,
,37,,,,,,,,,
,37.1,,,,,,,,,
,28,,,,,,,,,
,24,,,,,,,,,
,25,,,,,,,,,
,29,,,,,,,,,
,18,,,,,,,,,
,36,,,,,,,,,
,36,,,,,,,,,
,36,,,,,,,,,
,38,,,,,,,,,
,36,,,,,,,,,
,38,,,,,,,,,
,31,,,,,,,,,
,31,,,,,,,,,
,30,,,,,,,,,
,37,,,,,,,,,
,31,,,,,,,,,
,35,,,,,,,,,
,24,,,,,,,,,
,23,,,,,,,,,
,18,,,,,,,,,
,20,,,,,,,,,
,22,,,,,,,,,
,22,,,,,,,,,
,21,,,,,,,,,
,20,,,,,,,,,
,20,,,,,,,,,
,20,,,,,,,,,
,24,,,,,,,,,
,20,,,,,,,,,
,22,,,,,,,,,
,22,,,,,,,,,
,20,,,,,,,,,
,22,,,,,,,,,
,20,,,,,,,,,
,21,,,,,,,,,
,21,,,,,,,,,
,18,,,,,,,,,
,17,,,,,,,,,
,18,,,,,,,,,
,20,,,,,,,,,
,19,,,,,,,,,
,37,,,,,,,,,
,20,,,,,,,,,
,16,,,,,,,,,
,19,,,,,,,,,
,19,,,,,,,,,
,19,,,,,,,,,
,19,,,,,,,,,
,24,,,,,,,,,
,19,,,,,,,,,
,17,,,,,,,,,
,20,,,,,,,,,
,20,,,,,,,,,
,16,,,,,,,,,
,19,,,,,,,,,
,,,,,,,,,,
,22,,,,,,,,,
,18,,,,,,,,,
,16,,,,,,,,,
,18,,,,,,,,,
,16,,,,,,,,,
,16,,,,,,,,,
,22,,,,,,,,,
,16,,,,,,,,,
,22,,,,,,,,,
,19,,,,,,,,,
,17,,,,,,,,,
,15,,,,,,,,,
,15,,,,,,,,,
,16,,,,,,,,,
,18,,,,,,,,,
,16,,,,,,,,,
,16,,,,,,,,,
,16,,,,,,,,,
,17,,,,,,,,,
,13,,,,,,,,,
,18,,,,,,,,,
,16,,,,,,,,,
,14,,,,,,,,,
,16,,,,,,,,,
,19,,,,,,,,,
,16,,,,,,,,,
,16,,,,,,,,,
,13,,,,,,,,,
,14,,,,,,,,,
,10,,,,,,,,,
,17,,,,,,,,,
,15,,,,,,,,,
,14,,,,,,,,,
,18,,,,,,,,,
,16,,,,,,,,,
,17,,,,,,,,,
,16,,,,,,,,,
,18,,,,,,,,,
,17,,,,,,,,,
,18,,,,,,,,,
,18,,,,,,,,,
,20,,,,,,,,,
,22,,,,,,,,,
,26,,,,,,,,,
,23,,,,,,,,,
,22,,,,,,,,,
,22,,,,,,,,,
,15,,,,,,,,,
,15,,,,,,,,,
,15,,,,,,,,,
,18,,,,,,,,,
,18,,,,,,,,,
,13,,,,,,,,,
,18,,,,,,,,,
,19,,,,,,,,,
,18,,,,,,,,,
,19,,,,,,,,,
,15,,,,,,,,,
,12,,,,,,,,,
,13,,,,,,,,,
,21,,,,,,,,,
,19,,,,,,,,,
,17,,,,,,,,,
,22,,,,,,,,,
,20,,,,,,,,,
,22,,,,,,,,,
,20,,,,,,,,,
,21,,,,,,,,,
,23,,,,,,,,,
,25,,,,,,,,,
,24,,,,,,,,,
,22,,,,,,,,,
,,,,,,,,,,
,15,,,,,,,,,
,14,,,,,,,,,
,18,,,,,,,,,
,15,,,,,,,,,
,15,,,,,,,,,
,13,,,,,,,,,
,17,,,,,,,,,
,17,,,,,,,,,
,16,,,,,,,,,
,16,,,,,,,,,
,16,,,,,,,,,
,16,,,,,,,,,
,12,,,,,,,,,
,14,,,,,,,,,
,11,,,,,,,,,
,15,,,,,,,,,
,20,,,,,,,,,
,19,,,,,,,,,
,17,,,,,,,,,
,19,,,,,,,,,
,17,,,,,,,,,
,15,,,,,,,,,
,16,,,,,,,,,
,17,,,,,,,,,
,20,,,,,,,,,
,20,,,,,,,,,
,20,,,,,,,,,
,22,,,,,,,,,
,18,,,,,,,,,
,25,,,,,,,,,
,21,,,,,,,,,
,23,,,,,,,,,
,21,,,,,,,,,
,21,,,,,,,,,
,21,,,,,,,,,
,19,,,,,,,,,
,24,,,,,,,,,
,22,,,,,,,,,
,22,,,,,,,,,
,23,,,,,,,,,
,20,,,,,,,,,
,17,,,,,,,,,
,19,,,,,,,,,
,19,,,,,,,,,
,21,,,,,,,,,
,20,,,,,,,,,
,25,,,,,,,,,
,29,,,,,,,,,
,27,,,,,,,,,
,13,,,,,,,,,
,29,,,,,,,,,
,28,,,,,,,,,
,23,,,,,,,,,
,23,,,,,,,,,
,23,,,,,,,,,
,27,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,31.9,,,,,,,,,
,29.6,,,,,,,,,
,32.5,,,,,,,,,
,,,,,,,,,,
,32.1,,,,,,,,,
,29,,,,,,,,,
,29.8,,,,,,,,,
,33.3,,,,,,,,,
,,,,,,,,,,
,33.2,,,,,,,,,
,32.4,,,,,,,,,
,,,,,,,,,,
,34.6,,,,,,,,,
,32.4,,,,,,,,,
,33.5,,,,,,,,,
,31.3,,,,,,,,,
,32.9,,,,,,,,,
,42,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,22.2,,,,,,,,,
,33.2,,,,,,,,,
,34.7,,,,,,,,,
,35.5,,,,,,,,,
,31.1,,,,,,,,,
,30.2,,,,,,,,,
,31.5,,,,,,,,,
,33.2,,,,,,,,,
,33.5,,,,,,,,,
,23.8,,,,,,,,,
,33.5,,,,,,,,,
,33.8,,,,,,,,,
,33.8,,,,,,,,,
,32,,,,,,,,,
,37.6,,,,,,,,,
,34.5,,,,,,,,,
,33.5,,,,,,,,,
,35.2,,,,,,,,,
,34.5,,,,,,,,,
,34.5,,,,,,,,,
,33.9,,,,,,,,,
,32.8,,,,,,,,,
,33.8,,,,,,,,,
,35.1,,,,,,,,,
,34.5,,,,,,,,,
,34.7,,,,,,,,,
,34.6,,,,,,,,,
,38.5,,,,,,,,,
,35.2,,,,,,,,,
,32.8,,,,,,,,,
,32.8,,,,,,,,,
,32.1,,,,,,,,,
,33.3,,,,,,,,,
,33.5,,,,,,,,,
,35.1,,,,,,,,,
,33.9,,,,,,,,,
,33.4,,,,,,,,,
,33.8,,,,,,,,,
,33.8,,,,,,,,,
,33.8,,,,,,,,,
,33.3,,,,,,,,,
,32.9,,,,,,,,,
,35.2,,,,,,,,,
,34.2,,,,,,,,,
,33.9,,,,,,,,,
,33.9,,,,,,,,,
,32.1,,,,,,,,,
,34.5,,,,,,,,,
,33.2,,,,,,,,,
,33.4,,,,,,,,,
,3.3,,,,,,,,,
,33.2,,,,,,,,,
,31.7,,,,,,,,,
,33.2,,,,,,,,,
,31.9,,,,,,,,,
,33,,,,,,,,,
,35.2,,,,,,,,,
,33.7,,,,,,,,,
,33.9,,,,,,,,,
,28.2,,,,,,,,,
,35,,,,,,,,,
,34.5,,,,,,,,,
,34.7,,,,,,,,,
,32,,,,,,,,,
,25.1,,,,,,,,,
,32.9,,,,,,,,,
,30.3,,,,,,,,,
,32,,,,,,,,,
,33.5,,,,,,,,,
,34.7,,,,,,,,,
,34.5,,,,,,,,,
,33.5,,,,,,,,,
,32.1,,,,,,,,,
,32.2,,,,,,,,,
,13,,,,,,,,,
,28.2,,,,,,,,,
,28.2,,,,,,,,,
,33,,,,,,,,,
,32.8,,,,,,,,,
,32.9,,,,,,,,,
,33.9,,,,,,,,,
,35.5,,,,,,,,,
,36,,,,,,,,,
,36,,,,,,,,,
,30.5,,,,,,,,,
,31.1,,,,,,,,,
,31.3,,,,,,,,,
,32.8,,,,,,,,,
,33.9,,,,,,,,,
,31.9,,,,,,,,,
,33.8,,,,,,,,,
,33.9,,,,,,,,,
,33.8,,,,,,,,,
,33.8,,,,,,,,,
,33.8,,,,,,,,,
,32.1,,,,,,,,,
,32.5,,,,,,,,,
,33,,,,,,,,,
,33.4,,,,,,,,,
,31.7,,,,,,,,,
,33,,,,,,,,,
,31.7,,,,,,,,,
,33.4,,,,,,,,,
,32.9,,,,,,,,,
,30.8,,,,,,,,,
,33.9,,,,,,,,,
,33.8,,,,,,,,,
,36,,,,,,,,,
,35.1,,,,,,,,,
,33.2,,,,,,,,,
,33.2,,,,,,,,,
,32.9,,,,,,,,,
,32.9,,,,,,,,,
,31.1,,,,,,,,,
,33.7,,,,,,,,,
,33,,,,,,,,,
,33,,,,,,,,,
,32.8,,,,,,,,,
,33,,,,,,,,,
,32.8,,,,,,,,,
,34.3,,,,,,,,,
,33.2,,,,,,,,,
,31.7,,,,,,,,,
,34.3,,,,,,,,,
,31.9,,,,,,,,,
,32.1,,,,,,,,,
,33.4,,,,,,,,,
,33.2,,,,,,,,,
,33.2,,,,,,,,,
,33.4,,,,,,,,,
,34.7,,,,,,,,,
,33.7,,,,,,,,,
,33.7,,,,,,,,,
,33.9,,,,,,,,,
,34.2,,,,,,,,,
,34.5,,,,,,,,,
,34.2,,,,,,,,,
,33.2,,,,,,,,,
,31.9,,,,,,,,,
,38.9,,,,,,,,,
,35.4,,,,,,,,,
,34.1,,,,,,,,,
,29.8,,,,,,,,,
,34.1,,,,,,,,,
,33.4,,,,,,,,,
,33,,,,,,,,,
,34.1,,,,,,,,,
,17.6,,,,,,,,,
,31.7,,,,,,,,,
,33,,,,,,,,,
,32.2,,,,,,,,,
,32.5,,,,,,,,,
,33.4,,,,,,,,,
,18.2,,,,,,,,,
,24.6,,,,,,,,,
,23.1,,,,,,,,,
,23.5,,,,,,,,,
,27.4,,,,,,,,,
,33.8,,,,,,,,,
,33.5,,,,,,,,,
,33.5,,,,,,,,,
,33.5,,,,,,,,,
,32.2,,,,,,,,,
,32.4,,,,,,,,,
,32.8,,,,,,,,,
,33,,,,,,,,,
,30.5,,,,,,,,,
,33.2,,,,,,,,,
,33.2,,,,,,,,,
,33.3,,,,,,,,,
,33.2,,,,,,,,,
,33,,,,,,,,,
,33.4,,,,,,,,,
,32.1,,,,,,,,,
,33.3,,,,,,,,,
,33.4,,,,,,,,,
,34.7,,,,,,,,,
,33.5,,,,,,,,,
,32.8,,,,,,,,,
,32.4,,,,,,,,,
,32.1,,,,,,,,,
,33.4,,,,,,,,,
,32.8,,,,,,,,,
,8.3,,,,,,,,,
,32.5,,,,,,,,,
,32,,,,,,,,,
,32.2,,,,,,,,,
,30.5,,,,,,,,,
,32,,,,,,,,,
,32.9,,,,,,,,,
,32.6,,,,,,,,,
,32.6,,,,,,,,,
,33.7,,,,,,,,,
,32.4,,,,,,,,,
,33.4,,,,,,,,,
,32.1,,,,,,,,,
,32.1,,,,,,,,,
,32.1,,,,,,,,,
,32.1,,,,,,,,,
,32.1,,,,,,,,,
,32.1,,,,,,,,,
,33.2,,,,,,,,,
,33.2,,,,,,,,,
,31.9,,,,,,,,,
,31.7,,,,,,,,,
,33,,,,,,,,,
,31.5,,,,,,,,,
,33,,,,,,,,,
,31.9,,,,,,,,,
,34.1,,,,,,,,,
,33,,,,,,,,,
,33,,,,,,,,,
,26.4,,,,,,,,,
,33.2,,,,,,,,,
,31.5,,,,,,,,,
,32.1,,,,,,,,,
,32.1,,,,,,,,,
,32.6,,,,,,,,,
,32.4,,,,,,,,,
,33.4,,,,,,,,,
,33.2,,,,,,,,,
,33.7,,,,,,,,,
,31.9,,,,,,,,,
,33.7,,,,,,,,,
,35.2,,,,,,,,,
,34.2,,,,,,,,,
,34.2,,,,,,,,,
,33.9,,,,,,,,,
,34.2,,,,,,,,,
,32.6,,,,,,,,,
,34.2,,,,,,,,,
,34.2,,,,,,,,,
,34.7,,,,,,,,,
,34.2,,,,,,,,,
,33.2,,,,,,,,,
,34.2,,,,,,,,,
,35,,,,,,,,,
,33.8,,,,,,,,,
,33.9,,,,,,,,,
,33.5,,,,,,,,,
,35.4,,,,,,,,,
,35,,,,,,,,,
,36.3,,,,,,,,,
,33.5,,,,,,,,,
,34.1,,,,,,,,,
,29.5,,,,,,,,,
,29.8,,,,,,,,,
,32.1,,,,,,,,,
,27.2,,,,,,,,,
,8.7,,,,,,,,,
,15.6,,,,,,,,,
,29,,,,,,,,,
,33.4,,,,,,,,,
,29.5,,,,,,,,,
,19.2,,,,,,,,,
,31.1,,,,,,,,,
,30.7,,,,,,,,,
,33.3,,,,,,,,,
,32.6,,,,,,,,,
,33.5,,,,,,,,,
,33.5,,,,,,,,,
,33.5,,,,,,,,,
,32.6,,,,,,,,,
,33.9,,,,,,,,,
,32.2,,,,,,,,,
,33.3,,,,,,,,,
,34.3,,,,,,,,,
,29.4,,,,,,,,,
,29.4,,,,,,,,,
,33.2,,,,,,,,,
,33.2,,,,,,,,,
,33.2,,,,,,,,,
,33.2,,,,,,,,,
,31.5,,,,,,,,,
,33.8,,,,,,,,,
,33.8,,,,,,,,,
,32.1,,,,,,,,,
,34.1,,,,,,,,,
,35.1,,,,,,,,,
,28.7,,,,,,,,,
,31.5,,,,,,,,,
,34.7,,,,,,,,,
,34.6,,,,,,,,,
,34.5,,,,,,,,,
,34.2,,,,,,,,,
,34.5,,,,,,,,,
,35.4,,,,,,,,,
,35.4,,,,,,,,,
,35.2,,,,,,,,,
,34.7,,,,,,,,,
,34.7,,,,,,,,,
,31.9,,,,,,,,,
,34.5,,,,,,,,,
,34.5,,,,,,,,,
,33.7,,,,,,,,,
,35,,,,,,,,,
,33.4,,,,,,,,,
,34.7,,,,,,,,,
,31.5,,,,,,,,,
,31.9,,,,,,,,,
,33,,,,,,,,,
,32.1,,,,,,,,,
,28.2,,,,,,,,,
,30.7,,,,,,,,,
,33.4,,,,,,,,,
,31.9,,,,,,,,,
,30.8,,,,,,,,,
,32.5,,,,,,,,,
,33.2,,,,,,,,,
,33.2,,,,,,,,,
,32.5,,,,,,,,,
,33.7,,,,,,,,,
,33.9,,,,,,,,,
,33.7,,,,,,,,,
,33.4,,,,,,,,,
,33.2,,,,,,,,,
,33.2,,,,,,,,,
,33.7,,,,,,,,,
,33.9,,,,,,,,,
,34.5,,,,,,,,,
,33.2,,,,,,,,,
,33.9,,,,,,,,,
,35.8,,,,,,,,,
,34.5,,,,,,,,,
,35,,,,,,,,,
,33.5,,,,,,,,,
,35.5,,,,,,,,,
,34.3,,,,,,,,,
,34.1,,,,,,,,,
,33.2,,,,,,,,,
,34.3,,,,,,,,,
,34.2,,,,,,,,,
,34.6,,,,,,,,,
,33.5,,,,,,,,,
,34.8,,,,,,,,,
,35.1,,,,,,,,,
,33.3,,,,,,,,,
,34.5,,,,,,,,,
,31.5,,,,,,,,,
,37.2,,,,,,,,,
,35.6,,,,,,,,,
,35.1,,,,,,,,,
,33.9,,,,,,,,,
,34.1,,,,,,,,,
,11.7,,,,,,,,,
,31.6,,,,,,,,,
,34.5,,,,,,,,,
,33,,,,,,,,,
,34.1,,,,,,,,,
,33.8,,,,,,,,,
,33.8,,,,,,,,,
,33.3,,,,,,,,,
,34.5,,,,,,,,,
,33.2,,,,,,,,,
,31.9,,,,,,,,,
,33.9,,,,,,,,,
,31.6,,,,,,,,,
,32.9,,,,,,,,,
,35.2,,,,,,,,,
,30.5,,,,,,,,,
,33.4,,,,,,,,,
,33.4,,,,,,,,,
,33.2,,,,,,,,,
,34.7,,,,,,,,,
,34.5,,,,,,,,,
,34.5,,,,,,,,,
,33.2,,,,,,,,,
