Dissolved_Oxygen,salinities,Aquatic_Environment
11.9,3.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.9,3.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2.4,3.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
3.6,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
19.8,3.4,unknown
4.2,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
14.6,3.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
13.9,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
17.5,3.4,unknown
7.4,3.4,unknown
14.9,3.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
17.2,3.4,unknown
4.4,3.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
8.3,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
0.7,3.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
16.2,3.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
2.9,3.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
19.8,3.2,unknown
5,3.2,unknown
2.8,3.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
15.3,3.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
12.7,3.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.3,3.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.3,3.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
15.9,3.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
16.4,3.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
19.2,3.2,unknown
14.1,3.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
14,3.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
13.8,3.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.2,3.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13.3,3.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
14.5,3.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
1.3,3.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
15.2,3.2,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
3,3.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
12.6,3.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.5,3.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.4,3.2,unknown
8.5,3.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
0.6,3.2,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
11.3,3.2,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
4.6,42.3,unknown
10.8,3.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.3,2.9,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
16,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
10.5,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.9,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
0.3,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
0.4,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
3.9,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
15.5,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
14.8,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
7.2,2.4,unknown
9.4,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.8,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
4.9,2.4,unknown
5,2.4,unknown
14.2,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
8.6,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.4,2.4,unknown
6.3,2.4,unknown
15,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
5.4,2.4,unknown
10.6,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
3,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
14.4,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
6,2.4,unknown
0.5,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
19.8,2.4,unknown
12,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
16.9,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
8.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.8,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
15.2,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
15.9,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
15.6,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
17.2,2.4,unknown
19.7,2.4,unknown
3.7,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
6.6,2.4,unknown
16.4,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
9.6,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.6,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
19.4,2.4,unknown
13.9,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
17.1,2.4,unknown
15.4,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
1.3,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
12.9,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
1.4,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
10.7,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
15,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
17.4,2.4,unknown
4.7,2.4,unknown
12.4,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
4.8,2.4,unknown
9.1,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
1.5,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
0.6,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
2.3,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
0.4,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
4.5,2.4,unknown
10.3,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
5.2,2.4,unknown
0.2,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
7.3,2.4,unknown
19.8,2.4,unknown
9.9,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
20,2.4,unknown
19,2.4,unknown
13.1,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.6,2.4,unknown
18.5,2.4,unknown
4.3,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
8.1,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
5.4,2.4,unknown
16,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
13.7,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.4,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2.4,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
4.1,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
7.5,2.4,unknown
6.3,2.4,unknown
7.9,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
19.2,2.4,unknown
13.7,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
18.1,2.4,unknown
5.3,2.4,unknown
5.4,2.4,unknown
6.2,2.4,unknown
14.9,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
13.8,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13.6,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2.3,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
4.3,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
8.3,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.9,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.1,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13.5,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
0.2,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
13.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
0.9,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
10.8,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2.8,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
16.4,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
17.3,2.4,unknown
6.3,2.4,unknown
6.3,2.4,unknown
14.3,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
12.4,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
14.4,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
3,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
7.6,2.4,unknown
13.1,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
0.1,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
4.1,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
18.6,2.4,unknown
14.8,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
16.1,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
14.1,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
1.2,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
16.5,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
13.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
1.1,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
15.1,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
11,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
15.4,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
12.7,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13.5,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
16.8,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
15.1,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
19.9,2.4,unknown
9.3,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
14.8,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
12.7,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
17.1,2.4,unknown
10.1,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
16,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
16.9,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
6.2,2.4,unknown
3.5,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
3.9,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
1.5,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
9.1,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.3,2.4,unknown
3.6,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
14.8,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
8.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.5,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2.5,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
9.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
0.3,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
12.8,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
1.6,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
7,2.4,unknown
12.4,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13.5,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.5,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
16.4,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
15.3,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
10.8,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
19.6,2.4,unknown
13,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
1.8,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
18.8,2.4,unknown
9.5,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8.3,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
16.8,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
2.5,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
9.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.1,2.4,unknown
12.4,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
18.2,2.4,unknown
19,2.4,unknown
18.1,2.4,unknown
10,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
15.3,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
17.1,2.4,unknown
5.8,2.4,unknown
14.9,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
5.6,2.4,unknown
20,2.4,unknown
1.7,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
1.6,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
1.3,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
4,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
3.9,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
14.5,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
15.4,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
16.2,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
8.9,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.4,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
17.2,2.4,unknown
8.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.4,2.4,unknown
5,2.4,unknown
14.3,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
14.8,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
8.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
17.3,2.4,unknown
10.1,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
4.8,2.4,unknown
15.7,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
5.7,2.4,unknown
2.3,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
20,2.4,unknown
9.8,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
14.1,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
14.8,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
10.7,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
18.1,2.4,unknown
9.1,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
3,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
4.4,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
1,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
11.7,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.3,2.4,unknown
6.8,2.4,unknown
18,2.4,unknown
15.8,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
14.6,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
9.3,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
2.6,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
7.1,2.4,unknown
17,2.4,unknown
10.5,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.8,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
18,2.4,unknown
7.5,2.4,unknown
15.2,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
4.6,2.4,unknown
3.9,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
13.8,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.5,2.4,unknown
17.9,2.4,unknown
15.1,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
9.7,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
16.7,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
11.8,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
4.7,2.4,unknown
13,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
8,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.1,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
16.6,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
6.6,2.4,unknown
12.4,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
9.5,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.1,2.4,unknown
18.6,2.4,unknown
8.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
4.4,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
19.3,2.4,unknown
2,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
8.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.3,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
3.9,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
4.7,2.4,unknown
18.8,2.4,unknown
2.2,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
6,2.4,unknown
16.7,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
19,2.4,unknown
15.6,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
6.4,2.4,unknown
15.9,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
1.7,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
13.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11.4,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
4.5,2.4,unknown
5,2.4,unknown
6.5,2.4,unknown
14.8,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
14.9,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
3.5,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
6.1,2.4,unknown
18.6,2.4,unknown
1.9,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
18.9,2.4,unknown
0.9,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
19.3,2.4,unknown
18.2,2.4,unknown
5.9,2.4,unknown
10.4,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
10.7,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
16.1,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
16.8,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
9.1,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
13.7,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
18.2,2.4,unknown
19.4,2.4,unknown
1.8,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
14.7,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
3.9,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
14.5,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
16.2,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
19.7,2.4,unknown
12.3,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
14.7,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
2.6,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
18.7,2.4,unknown
2.4,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
19.1,2.4,unknown
18.9,2.4,unknown
7.2,2.4,unknown
4.1,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
11,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
12.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.4,2.4,unknown
0,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
5.8,2.4,unknown
13.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
20,2.4,unknown
1.7,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
0.4,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
11.2,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
17.2,2.4,unknown
2.7,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
0.9,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
15.9,2.4,"High Oxygen, Freshwater River (Fish: Trout, Perch, Guppy)"
12.4,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
3,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
13.7,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
6.7,2.4,unknown
13.5,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
0.5,2.4,"Very Low Oxygen, Freshwater Pond (Fish: Carp, Catfish, Goldfish)"
11.8,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
11,2.4,"Moderate Oxygen, Low Salinity Lake (Fish: Goldfish, Carp, Catfish)"
7.1,2.4,unknown
