air_temp,aerosols,Land_Type
-0.3,0.314958426,Unknown
-2.2,3.397026149,Unknown
-2.2,2.177483391,Unknown
-1.9,2.674905972,Unknown
0.7,0.057177012,High-Altitude Glacier Protection
-1.2,2.993422558,Unknown
1.2,2.290476179,Unknown
-1.2,1.247159985,Unknown
-1.6,3.522211665,Unknown
-1.9,1.074324943,Unknown
0.6,1.496762403,Integrated Mountain Ecosystem Management
0.9,0.931362222,High-Altitude Glacier Protection
-1.6,0.406720065,Unknown
0.9,3.04583956,Unknown
-0.3,3.212172544,Unknown
2.1,2.372865922,Unknown
-2.1,3.193136452,Unknown
0.7,1.401531036,Integrated Mountain Ecosystem Management
-1.8,2.171337695,Unknown
-1.6,0.347101663,Unknown
-2.3,3.610843223,Unknown
0.6,2.991818518,Unknown
-0.7,0.029518294,Unknown
2.0,0.964893137,High-Altitude Glacier Protection
-0.2,1.966226985,Unknown
2.1,1.463366732,Integrated Mountain Ecosystem Management
0.8,0.534444799,High-Altitude Glacier Protection
-0.6,3.642979247,Unknown
-1.7,2.455753621,Unknown
-2.2,2.372999088,Unknown
0.4,3.561688234,Unknown
-2.2,1.526892346,Unknown
0.7,1.941559372,Integrated Mountain Ecosystem Management
2.0,1.418806834,Integrated Mountain Ecosystem Management
1.3,3.448868573,Unknown
1.3,0.846215107,High-Altitude Glacier Protection
0.9,2.839181933,Unknown
-1.6,2.590817999,Unknown
-1.8,0.825389287,Unknown
0.9,0.770348641,High-Altitude Glacier Protection
2.0,2.306150402,Unknown
-2.2,0.097896901,Unknown
1.3,0.411069515,High-Altitude Glacier Protection
0.6,2.921853428,Unknown
-1.4,1.567154093,Unknown
1.4,1.954312084,Integrated Mountain Ecosystem Management
-1.4,3.612318371,Unknown
-1.4,1.616594021,Unknown
-1.8,3.552980617,Unknown
2.1,3.087016025,Unknown
-2.2,1.330881617,Unknown
-2.2,1.94309017,Unknown
-1.4,2.426205785,Unknown
1.9,0.963390214,High-Altitude Glacier Protection
-1.3,1.181972366,Unknown
2.2,3.53925848,Unknown
-0.2,1.181238322,Unknown
-1.9,2.740423196,Unknown
-2.0,0.645886615,Unknown
-1.4,3.206255012,Unknown
-1.9,2.111885618,Unknown
-1.4,2.575900439,Unknown
-1.2,2.66661864,Unknown
2.2,1.800994962,Integrated Mountain Ecosystem Management
-0.4,2.394664585,Unknown
2.2,1.322221685,Integrated Mountain Ecosystem Management
-2.2,0.780976355,Unknown
-1.1,0.475446081,Unknown
0.0,3.007621561,Unknown
1.8,2.917880272,Unknown
-1.3,3.331390316,Unknown
0.8,0.950107561,High-Altitude Glacier Protection
-1.6,2.11116615,Unknown
0.3,0.607805038,High-Altitude Glacier Protection
-1.6,3.517072143,Unknown
-2.2,1.235958768,Unknown
1.9,0.895886566,High-Altitude Glacier Protection
-1.3,1.42585004,Unknown
-1.7,0.768393208,Unknown
-1.3,0.579497594,Unknown
0.2,1.100735069,Integrated Mountain Ecosystem Management
-2.2,3.120998798,Unknown
-1.6,1.453141368,Unknown
2.2,2.115676543,Unknown
1.4,3.414656993,Unknown
1.9,1.09533358,Integrated Mountain Ecosystem Management
-1.4,2.049384564,Unknown
2.1,1.665458043,Integrated Mountain Ecosystem Management
-2.2,1.813722529,Unknown
-1.8,2.793585212,Unknown
0.2,0.562184904,High-Altitude Glacier Protection
-1.6,2.172758114,Unknown
-2.1,1.362855996,Unknown
-1.4,0.216678088,Unknown
-0.9,0.356051681,Unknown
-1.3,1.390807594,Unknown
2.2,2.390393207,Unknown
-0.6,1.002944698,Unknown
2.1,1.985437814,Integrated Mountain Ecosystem Management
0.4,3.074330876,Unknown
-0.2,3.089196601,Unknown
-1.9,1.052534561,Unknown
-0.7,3.494540634,Unknown
1.2,2.165784792,Unknown
-1.4,0.591078857,Unknown
-1.4,1.450065673,Unknown
-1.6,0.419755255,Unknown
-2.2,1.920908971,Unknown
-1.4,0.029375217,Unknown
-1.4,3.627014936,Unknown
1.8,2.168845185,Unknown
0.7,1.50275373,Integrated Mountain Ecosystem Management
-1.7,0.980946446,Unknown
1.8,0.917731172,High-Altitude Glacier Protection
-1.4,1.204197995,Unknown
1.0,0.011580972,High-Altitude Glacier Protection
-1.5,1.610069924,Unknown
-1.4,2.67278919,Unknown
2.2,2.126988892,Unknown
-1.4,0.825630375,Unknown
-1.6,0.283506091,Unknown
-1.7,1.568570072,Unknown
-1.7,3.445910388,Unknown
-1.9,2.249152333,Unknown
1.3,1.082473934,Integrated Mountain Ecosystem Management
0.8,3.086829053,Unknown
-1.8,2.882473453,Unknown
2.1,2.77201197,Unknown
-0.8,1.477635516,Unknown
1.7,1.830271628,Integrated Mountain Ecosystem Management
-1.8,2.682688133,Unknown
-0.9,1.069913919,Unknown
-1.4,3.192158858,Unknown
-2.1,2.297284306,Unknown
2.1,0.534714165,High-Altitude Glacier Protection
-1.9,1.415768535,Unknown
-1.4,0.526113711,Unknown
0.3,1.066865631,Integrated Mountain Ecosystem Management
2.1,2.468182004,Unknown
3.7,3.512244699,Unknown
2.2,1.774607365,Integrated Mountain Ecosystem Management
2.0,1.837803069,Integrated Mountain Ecosystem Management
2.4,3.600922727,Unknown
2.2,0.194286148,High-Altitude Glacier Protection
6.4,3.520389546,Unknown
6.3,0.778418876,Unknown
6.3,1.554542759,Integrated Mountain Ecosystem Management
3.3,3.251114626,Unknown
2.1,2.4605715,Unknown
2.6,3.617267712,Unknown
2.1,1.334384541,Integrated Mountain Ecosystem Management
5.8,1.424304698,Integrated Mountain Ecosystem Management
6.5,1.606545937,Integrated Mountain Ecosystem Management
2.0,2.997004448,Unknown
4.3,3.26096829,Unknown
2.0,1.817678792,Integrated Mountain Ecosystem Management
2.3,3.134356762,Unknown
3.7,1.911735615,Integrated Mountain Ecosystem Management
5.5,3.544175343,Unknown
5.9,1.038803681,Integrated Mountain Ecosystem Management
2.1,1.693246664,Integrated Mountain Ecosystem Management
2.2,3.22446879,Unknown
6.3,0.799888101,Unknown
6.1,0.04954736,Unknown
2.1,2.715312126,Unknown
2.4,2.268831435,Unknown
2.1,1.827685086,Integrated Mountain Ecosystem Management
2.1,0.945896287,High-Altitude Glacier Protection
6.0,3.524441356,Unknown
2.1,1.412121067,Integrated Mountain Ecosystem Management
2.2,0.724006662,High-Altitude Glacier Protection
2.1,0.600100533,High-Altitude Glacier Protection
4.6,2.728820501,Unknown
6.4,1.133018066,Integrated Mountain Ecosystem Management
2.3,3.145313716,Unknown
2.2,1.792356561,Integrated Mountain Ecosystem Management
2.4,0.485252361,High-Altitude Glacier Protection
3.2,1.594072565,Integrated Mountain Ecosystem Management
2.3,1.630922031,Integrated Mountain Ecosystem Management
6.4,0.671686907,Unknown
6.2,0.13005679,Unknown
2.1,0.878621297,High-Altitude Glacier Protection
2.1,2.380148789,Unknown
3.5,2.688228968,Unknown
2.1,1.627090662,Integrated Mountain Ecosystem Management
5.3,0.027759733,Unknown
2.1,1.672688279,Integrated Mountain Ecosystem Management
5.6,0.952342462,Unknown
6.3,0.948121587,Unknown
2.1,1.627648323,Integrated Mountain Ecosystem Management
2.2,3.026802905,Unknown
2.3,0.562366139,High-Altitude Glacier Protection
6.4,2.210217545,Unknown
2.1,1.618318902,Integrated Mountain Ecosystem Management
2.1,2.826969067,Unknown
2.2,2.642677261,Unknown
2.6,1.499341172,Integrated Mountain Ecosystem Management
3.9,0.883182539,High-Altitude Glacier Protection
6.4,0.864436561,Unknown
6.3,2.130920185,Unknown
2.1,3.248139547,Unknown
2.3,2.031684304,Unknown
2.8,0.522681644,High-Altitude Glacier Protection
6.4,0.554570794,Unknown
2.1,1.40685118,Integrated Mountain Ecosystem Management
2.7,3.312991544,Unknown
6.4,2.645587608,Unknown
2.1,2.254921345,Unknown
2.2,1.978907285,Integrated Mountain Ecosystem Management
6.3,1.742017386,Integrated Mountain Ecosystem Management
6.4,1.338504837,Integrated Mountain Ecosystem Management
2.2,2.626158556,Unknown
2.8,1.906622333,Integrated Mountain Ecosystem Management
2.2,2.491829543,Unknown
6.4,0.781582129,Unknown
2.0,1.801531912,Integrated Mountain Ecosystem Management
2.9,3.565326707,Unknown
4.8,0.226901146,High-Altitude Glacier Protection
5.2,2.44486702,Unknown
2.1,2.563606499,Unknown
2.1,1.398642252,Integrated Mountain Ecosystem Management
2.3,1.880600906,Integrated Mountain Ecosystem Management
2.3,1.974609886,Integrated Mountain Ecosystem Management
2.2,0.639859896,High-Altitude Glacier Protection
2.2,0.67803549,High-Altitude Glacier Protection
2.1,1.172544509,Integrated Mountain Ecosystem Management
2.0,0.660152121,High-Altitude Glacier Protection
5.3,0.804708863,Unknown
6.5,0.830531789,Unknown
2.2,2.020858141,Unknown
3.1,3.559162877,Unknown
6.5,2.856495397,Unknown
2.1,0.416165526,High-Altitude Glacier Protection
5.1,1.868088299,Integrated Mountain Ecosystem Management
5.2,1.046428195,Integrated Mountain Ecosystem Management
5.7,1.497196942,Integrated Mountain Ecosystem Management
4.8,0.757558413,High-Altitude Glacier Protection
4.3,3.357535417,Unknown
4.8,3.392240084,Unknown
6.1,3.5673632,Unknown
5.2,0.821325726,Unknown
5.8,1.93853846,Integrated Mountain Ecosystem Management
4.8,1.770683329,Integrated Mountain Ecosystem Management
5.7,0.314887144,Unknown
5.3,3.474054749,Unknown
4.7,2.987748621,Unknown
5.7,3.385010155,Unknown
5.2,0.368178293,Unknown
4.8,1.805778266,Integrated Mountain Ecosystem Management
4.9,0.776412077,High-Altitude Glacier Protection
5.0,2.75001951,Unknown
5.3,0.416643353,Unknown
5.7,3.478218755,Unknown
4.7,1.782217655,Integrated Mountain Ecosystem Management
5.6,3.062539687,Unknown
4.7,3.189019219,Unknown
4.8,2.821102081,Unknown
4.6,2.40012755,Unknown
5.1,3.225257182,Unknown
4.6,2.083657592,Unknown
5.9,2.588861175,Unknown
4.4,0.998853766,High-Altitude Glacier Protection
4.9,2.149612983,Unknown
5.9,1.331130137,Integrated Mountain Ecosystem Management
5.1,2.323028552,Unknown
4.7,0.116486451,High-Altitude Glacier Protection
5.9,2.583182763,Unknown
4.7,3.255499395,Unknown
4.7,0.946705489,High-Altitude Glacier Protection
5.8,3.484640204,Unknown
6.0,2.453100237,Unknown
4.5,3.647204108,Unknown
4.8,2.776289088,Unknown
5.3,1.548233525,Integrated Mountain Ecosystem Management
5.8,3.285640122,Unknown
5.7,2.023690982,Unknown
5.9,1.55914274,Integrated Mountain Ecosystem Management
4.5,1.499537608,Integrated Mountain Ecosystem Management
5.9,0.538242156,Unknown
5.9,2.163375699,Unknown
5.6,0.352466948,Unknown
4.7,1.289891217,Integrated Mountain Ecosystem Management
5.2,1.535687439,Integrated Mountain Ecosystem Management
5.7,0.203620762,Unknown
4.8,3.36542932,Unknown
4.6,1.01587032,Integrated Mountain Ecosystem Management
5.1,1.776276847,Integrated Mountain Ecosystem Management
5.7,2.437914254,Unknown
4.9,3.305459736,Unknown
4.4,2.319602966,Unknown
4.9,0.172668896,High-Altitude Glacier Protection
6.1,0.560856953,Unknown
5.8,0.836533538,Unknown
5.8,1.281261682,Integrated Mountain Ecosystem Management
4.4,0.938699569,High-Altitude Glacier Protection
6.1,0.51679491,Unknown
4.6,2.980996265,Unknown
5.2,0.375472812,Unknown
4.7,2.922530994,Unknown
5.4,1.966346144,Integrated Mountain Ecosystem Management
6.0,2.404335937,Unknown
5.6,0.402889652,Unknown
6.2,0.306849359,Unknown
5.7,1.251045589,Integrated Mountain Ecosystem Management
5.5,1.694798215,Integrated Mountain Ecosystem Management
4.7,0.934138507,High-Altitude Glacier Protection
4.3,3.373150288,Unknown
6.1,0.469722794,Unknown
4.4,1.848799833,Integrated Mountain Ecosystem Management
5.4,0.171014282,Unknown
4.7,0.045795025,High-Altitude Glacier Protection
5.3,0.080355004,Unknown
5.8,0.602431662,Unknown
6.1,2.959941403,Unknown
5.6,0.163239806,Unknown
5.0,2.448674867,Unknown
5.1,3.150437554,Unknown
4.9,1.796814299,Integrated Mountain Ecosystem Management
5.3,0.796397909,Unknown
6.1,2.782500349,Unknown
4.7,2.594562429,Unknown
5.1,0.359333117,Unknown
4.9,2.265917072,Unknown
4.7,2.184372774,Unknown
4.7,0.999861336,High-Altitude Glacier Protection
4.6,3.454865216,Unknown
6.0,2.550031911,Unknown
4.6,1.02823779,Integrated Mountain Ecosystem Management
4.6,1.573751286,Integrated Mountain Ecosystem Management
4.9,0.652965717,High-Altitude Glacier Protection
2.6,3.40521308,Unknown
-0.7,1.944185918,Unknown
0.1,1.642889565,Integrated Mountain Ecosystem Management
1.8,2.245924873,Unknown
2.5,2.157566406,Unknown
2.7,0.526450144,High-Altitude Glacier Protection
4.5,0.922647979,High-Altitude Glacier Protection
3.0,1.889570073,Integrated Mountain Ecosystem Management
-0.2,1.290634968,Unknown
2.5,1.817110918,Integrated Mountain Ecosystem Management
-0.9,1.428746644,Unknown
2.7,0.513796956,High-Altitude Glacier Protection
-0.8,1.164169898,Unknown
1.0,0.490791761,High-Altitude Glacier Protection
2.9,2.94700418,Unknown
1.6,0.080990823,High-Altitude Glacier Protection
0.6,1.429707036,Integrated Mountain Ecosystem Management
1.6,1.675868469,Integrated Mountain Ecosystem Management
0.7,3.497842927,Unknown
1.7,1.847854849,Integrated Mountain Ecosystem Management
2.6,2.629748617,Unknown
1.2,3.574398282,Unknown
0.8,0.669479082,High-Altitude Glacier Protection
1.4,0.191439011,High-Altitude Glacier Protection
2.5,2.331125135,Unknown
3.0,2.650555284,Unknown
2.9,3.26520401,Unknown
0.1,0.228660448,High-Altitude Glacier Protection
3.0,3.014612083,Unknown
3.3,1.77828471,Integrated Mountain Ecosystem Management
0.1,2.2410006,Unknown
1.1,3.321981867,Unknown
2.4,1.627476184,Integrated Mountain Ecosystem Management
1.6,3.614908827,Unknown
3.1,0.046731965,High-Altitude Glacier Protection
3.0,0.668087914,High-Altitude Glacier Protection
1.3,1.510529869,Integrated Mountain Ecosystem Management
3.1,3.144819768,Unknown
2.3,0.554461794,High-Altitude Glacier Protection
-0.9,3.558844821,Unknown
5.2,0.503978866,Unknown
-0.9,3.430376304,Unknown
-0.2,1.554168714,Unknown
2.9,1.521396724,Integrated Mountain Ecosystem Management
2.4,3.023008311,Unknown
-0.9,0.059257361,Unknown
4.7,3.289857199,Unknown
-0.4,0.504941328,Unknown
-0.1,2.893737593,Unknown
1.7,1.071904002,Integrated Mountain Ecosystem Management
3.1,3.058411821,Unknown
0.6,3.345593523,Unknown
1.5,0.007660924,High-Altitude Glacier Protection
1.9,1.825099352,Integrated Mountain Ecosystem Management
2.5,3.151538718,Unknown
0.9,1.713709896,Integrated Mountain Ecosystem Management
2.8,2.839638026,Unknown
1.2,2.460212201,Unknown
2.3,0.596743038,High-Altitude Glacier Protection
2.4,2.213967268,Unknown
-0.4,0.966587677,Unknown
3.0,2.081389549,Unknown
-0.8,1.135711169,Unknown
2.6,0.615468309,High-Altitude Glacier Protection
-0.8,0.044992609,Unknown
0.6,0.41805578,High-Altitude Glacier Protection
2.4,1.409386093,Integrated Mountain Ecosystem Management
2.9,2.914345935,Unknown
4.2,2.076721955,Unknown
3.1,1.946881465,Integrated Mountain Ecosystem Management
3.4,3.016975342,Unknown
-0.6,3.167462547,Unknown
3.1,2.862025426,Unknown
5.6,0.529331502,Unknown
1.6,3.360485852,Unknown
0.4,2.314717768,Unknown
-0.9,2.356634387,Unknown
-0.6,3.075728941,Unknown
5.3,0.2973406,Unknown
3.0,2.977297685,Unknown
2.8,3.582751201,Unknown
-0.7,3.64934952,Unknown
3.1,2.66933115,Unknown
1.7,3.117258677,Unknown
-0.3,2.295947706,Unknown
2.2,3.242128333,Unknown
0.3,2.782718563,Unknown
1.8,1.548912694,Integrated Mountain Ecosystem Management
2.8,3.070142221,Unknown
3.0,2.87890072,Unknown
0.0,1.122561811,Integrated Mountain Ecosystem Management
2.7,2.710833663,Unknown
-0.6,0.057216827,Unknown
2.1,1.066768775,Integrated Mountain Ecosystem Management
-0.2,1.4654285,Unknown
2.8,1.32940919,Integrated Mountain Ecosystem Management
-0.6,0.660638628,Unknown
0.4,1.317433694,Integrated Mountain Ecosystem Management
-0.4,0.194650564,Unknown
-3.5,0.647705875,Unknown
-1.8,1.414616896,Unknown
-0.7,2.918939187,Unknown
4.1,0.964877837,High-Altitude Glacier Protection
0.8,2.945795849,Unknown
0.6,1.581790554,Integrated Mountain Ecosystem Management
-3.6,0.131116892,Unknown
4.5,0.636974245,High-Altitude Glacier Protection
-0.8,3.568952799,Unknown
-3.4,0.902257057,Unknown
0.7,0.678558941,High-Altitude Glacier Protection
3.6,2.918441137,Unknown
-0.1,2.672087044,Unknown
-1.9,1.100031766,Unknown
-0.9,2.585968497,Unknown
-1.8,3.613790581,Unknown
2.9,1.500995214,Integrated Mountain Ecosystem Management
-2.0,0.779990592,Unknown
5.3,1.421725406,Integrated Mountain Ecosystem Management
-2.2,1.532435706,Unknown
5.1,2.52263732,Unknown
-1.1,1.892484722,Unknown
1.2,2.946790608,Unknown
-3.3,0.556775435,Unknown
1.2,2.454258382,Unknown
-0.9,0.152745268,Unknown
-2.9,2.308901977,Unknown
-2.7,3.532161861,Unknown
4.8,1.253781314,Integrated Mountain Ecosystem Management
1.1,1.207522218,Integrated Mountain Ecosystem Management
-2.7,1.793149417,Unknown
-2.2,0.293861247,Unknown
1.6,0.942951873,High-Altitude Glacier Protection
5.3,0.921827019,Unknown
1.8,0.341914311,High-Altitude Glacier Protection
-0.6,0.573638906,Unknown
-3.2,0.724962238,Unknown
0.8,3.562804184,Unknown
4.4,1.710490687,Integrated Mountain Ecosystem Management
-2.6,3.269029386,Unknown
-3.1,0.827221821,Unknown
-0.3,1.390175653,Unknown
-2.4,0.398525098,Unknown
2.6,3.091620309,Unknown
-1.6,3.246062238,Unknown
-1.8,2.090700444,Unknown
3.9,1.955269202,Integrated Mountain Ecosystem Management
2.2,1.539003047,Integrated Mountain Ecosystem Management
-1.6,1.284436593,Unknown
4.8,3.466831573,Unknown
3.1,2.958843428,Unknown
-2.6,0.584053439,Unknown
1.4,0.577458009,High-Altitude Glacier Protection
0.3,1.555727009,Integrated Mountain Ecosystem Management
-3.4,0.530565875,Unknown
3.7,1.353006008,Integrated Mountain Ecosystem Management
-2.8,2.256298436,Unknown
5.1,2.462217719,Unknown
5.3,3.589270818,Unknown
-3.1,1.092286417,Unknown
0.6,3.539630807,Unknown
-3.6,3.059775714,Unknown
4.3,0.048844785,High-Altitude Glacier Protection
1.7,1.866234461,Integrated Mountain Ecosystem Management
4.9,2.050831924,Unknown
1.8,0.997455363,High-Altitude Glacier Protection
-2.8,0.070262971,Unknown
4.2,3.355780139,Unknown
3.7,0.683948776,High-Altitude Glacier Protection
3.6,0.718477394,High-Altitude Glacier Protection
0.2,0.48490558,High-Altitude Glacier Protection
-3.2,3.296392736,Unknown
0.2,0.054126968,High-Altitude Glacier Protection
1.5,0.419002834,High-Altitude Glacier Protection
-1.2,3.037514106,Unknown
0.9,0.911569675,High-Altitude Glacier Protection
0.0,3.069704814,Unknown
5.2,2.013627126,Unknown
-3.2,3.204839835,Unknown
2.1,1.225901486,Integrated Mountain Ecosystem Management
4.8,0.906426182,High-Altitude Glacier Protection
-1.4,0.253238623,Unknown
-1.3,1.836533107,Unknown
-1.3,1.254722117,Unknown
3.7,0.501606387,High-Altitude Glacier Protection
5.2,2.396428098,Unknown
1.3,3.246852229,Unknown
-0.2,2.419955544,Unknown
0.1,0.677556009,High-Altitude Glacier Protection
4.2,1.78263393,Integrated Mountain Ecosystem Management
-2.6,2.154619735,Unknown
-3.4,0.747501993,Unknown
-2.2,3.148093388,Unknown
1.9,0.535108782,High-Altitude Glacier Protection
0.8,1.256974111,Integrated Mountain Ecosystem Management
-0.6,3.436232825,Unknown
-1.9,2.958892763,Unknown
4.2,1.960099701,Integrated Mountain Ecosystem Management
-2.1,1.514496657,Unknown
1.0,1.698027707,Integrated Mountain Ecosystem Management
-1.0,3.432670681,Unknown
3.7,3.439349977,Unknown
2.3,2.825603433,Unknown
4.3,2.507824803,Unknown
-0.2,0.323583318,Unknown
3.0,2.853847308,Unknown
0.7,3.032634934,Unknown
-0.2,0.577326012,Unknown
2.8,2.959811372,Unknown
-0.3,3.29452699,Unknown
3.2,3.219619416,Unknown
0.1,3.633881066,Unknown
0.6,1.582814331,Integrated Mountain Ecosystem Management
0.6,3.207308318,Unknown
1.6,1.11142885,Integrated Mountain Ecosystem Management
-1.8,2.162058975,Unknown
-1.3,2.297362914,Unknown
3.3,3.083765932,Unknown
3.9,3.083211309,Unknown
-1.7,1.795903781,Unknown
3.4,1.017405763,Integrated Mountain Ecosystem Management
0.2,1.692799043,Integrated Mountain Ecosystem Management
1.3,0.379278196,High-Altitude Glacier Protection
-1.7,1.05486367,Unknown
0.9,3.432976842,Unknown
0.3,1.510290487,Integrated Mountain Ecosystem Management
0.4,2.378474043,Unknown
3.9,2.471972534,Unknown
-1.9,2.289273372,Unknown
-0.8,2.720390262,Unknown
0.3,2.680154175,Unknown
0.2,0.567630571,High-Altitude Glacier Protection
