air_temp,humidity,Land_Type
26.0,76.0,Tropical Urban Green Spaces
34.0,34.0,Urban Cool Roofs
39.2,28.0,Desert Oasis Management
27.0,71.0,Tropical Urban Green Spaces
39.5,28.0,Desert Oasis Management
35.1,31.0,unknown
27.1,72.0,Tropical Urban Green Spaces
27.0,30.0,Urban Cool Roofs
37.0,73.5,unknown
34.0,25.9,unknown
28.0,49.6,Urban Cool Roofs
35.0,21.2,Desert Oasis Management
36.0,53.2,unknown
38.0,27.0,Desert Oasis Management
26.0,87.0,Tropical Storm Surge Defense
33.0,79.3,unknown
37.0,30.2,unknown
26.0,32.0,Urban Cool Roofs
34.0,83.9,Tropical Storm Surge Defense
27.0,52.5,unknown
33.0,31.5,Urban Cool Roofs
36.0,58.3,unknown
26.0,30.5,Urban Cool Roofs
34.0,86.5,Tropical Storm Surge Defense
38.0,73.0,unknown
35.0,54.9,unknown
36.0,34.0,unknown
27.0,24.7,unknown
38.0,27.0,Desert Oasis Management
25.0,65.3,Tropical Urban Green Spaces
32.0,71.8,unknown
10.4,56.0,Sub-Arctic Summer Heat Management
36.0,28.0,Desert Oasis Management
40.8,24.0,Desert Oasis Management
27.0,58.0,unknown
29.4,38.3,Urban Cool Roofs
26.0,77.0,Tropical Urban Green Spaces
24.8,85.0,unknown
28.0,68.0,Tropical Urban Green Spaces
26.0,71.0,Tropical Urban Green Spaces
26.1,41.4,Urban Cool Roofs
10.6,39.0,unknown
27.0,48.4,Urban Cool Roofs
27.3,82.3,Tropical Storm Surge Defense
26.0,62.0,Tropical Urban Green Spaces
35.0,88.8,Tropical Storm Surge Defense
26.0,66.8,Tropical Urban Green Spaces
27.0,35.6,Urban Cool Roofs
41.0,41.0,unknown
27.0,69.3,Tropical Urban Green Spaces
41.4,32.0,unknown
36.0,89.8,unknown
25.0,24.5,unknown
27.0,40.3,Urban Cool Roofs
28.0,32.3,Urban Cool Roofs
28.0,27.2,unknown
28.0,36.9,Urban Cool Roofs
27.0,61.0,Tropical Urban Green Spaces
26.0,63.8,Tropical Urban Green Spaces
28.0,57.8,unknown
25.0,24.0,unknown
27.0,62.0,Tropical Urban Green Spaces
28.0,71.0,Tropical Urban Green Spaces
28.0,82.4,Tropical Storm Surge Defense
25.0,68.7,Tropical Urban Green Spaces
28.0,64.0,Tropical Urban Green Spaces
27.0,76.5,Tropical Urban Green Spaces
25.0,67.0,Tropical Urban Green Spaces
26.0,25.4,unknown
27.0,22.3,unknown
24.0,32.2,Mediterranean Drought Management
32.1,76.0,unknown
27.1,62.7,Tropical Urban Green Spaces
28.1,30.0,Urban Cool Roofs
28.5,47.1,Urban Cool Roofs
28.8,47.5,Urban Cool Roofs
28.4,31.4,Urban Cool Roofs
28.0,60.6,Tropical Urban Green Spaces
30.2,21.0,unknown
29.7,40.8,Urban Cool Roofs
26.4,79.8,Tropical Urban Green Spaces
25.7,21.4,unknown
25.1,74.2,Tropical Urban Green Spaces
24.7,88.0,unknown
25.2,77.0,Tropical Urban Green Spaces
22.3,98.0,unknown
25.0,96.0,Tropical Storm Surge Defense
26.0,91.0,Tropical Storm Surge Defense
23.0,97.0,unknown
23.6,25.1,unknown
24.8,48.1,Mediterranean Drought Management
33.1,33.0,Urban Cool Roofs
24.3,79.2,Tropical Urban Green Spaces
34.9,47.8,Urban Cool Roofs
23.1,47.8,Mediterranean Drought Management
32.3,88.3,Tropical Storm Surge Defense
31.1,49.4,Urban Cool Roofs
35.1,24.5,Desert Oasis Management
33.1,38.9,Urban Cool Roofs
24.5,76.9,Tropical Urban Green Spaces
24.1,70.3,Tropical Urban Green Spaces
35.1,79.8,unknown
30.1,62.0,unknown
25.8,25.1,unknown
26.4,79.0,Tropical Urban Green Spaces
33.9,24.2,unknown
25.2,63.5,Tropical Urban Green Spaces
33.2,25.1,unknown
25.1,85.1,Tropical Storm Surge Defense
24.8,82.8,unknown
25.4,23.9,unknown
32.1,87.5,Tropical Storm Surge Defense
25.0,71.2,Tropical Urban Green Spaces
24.5,33.5,Mediterranean Drought Management
36.3,87.3,unknown
32.9,57.7,unknown
24.7,72.9,Tropical Urban Green Spaces
26.2,44.2,Urban Cool Roofs
25.7,77.0,Tropical Urban Green Spaces
35.0,34.0,Urban Cool Roofs
12.6,61.1,Sub-Arctic Summer Heat Management
25.0,45.6,Urban Cool Roofs
34.7,79.4,unknown
25.2,58.7,unknown
25.8,88.6,Tropical Storm Surge Defense
34.0,34.0,Urban Cool Roofs
25.3,22.1,unknown
36.2,30.1,unknown
32.2,68.7,unknown
26.0,24.2,unknown
23.8,45.0,Mediterranean Drought Management
32.8,50.0,Urban Cool Roofs
23.8,20.3,unknown
35.9,40.6,unknown
24.3,22.8,unknown
36.0,41.6,unknown
24.6,74.5,Tropical Urban Green Spaces
36.5,82.7,unknown
26.2,65.7,Tropical Urban Green Spaces
36.2,47.6,unknown
25.7,38.8,Urban Cool Roofs
35.3,51.8,unknown
25.2,70.4,Tropical Urban Green Spaces
37.0,27.0,Desert Oasis Management
36.4,55.5,unknown
26.3,70.8,Tropical Urban Green Spaces
26.1,43.0,Urban Cool Roofs
36.6,50.0,unknown
23.9,85.2,unknown
36.8,81.3,unknown
26.0,72.8,Tropical Urban Green Spaces
36.7,65.8,unknown
25.9,54.7,unknown
36.9,28.4,Desert Oasis Management
36.0,45.0,unknown
23.2,60.4,Tropical Urban Green Spaces
24.0,24.1,unknown
37.0,71.5,unknown
34.4,45.8,Urban Cool Roofs
24.9,21.0,unknown
37.1,74.6,unknown
23.0,72.4,Tropical Urban Green Spaces
31.2,51.0,unknown
26.6,67.0,Tropical Urban Green Spaces
34.2,52.3,unknown
31.7,52.5,unknown
34.3,33.5,Urban Cool Roofs
30.0,29.0,unknown
32.1,61.3,unknown
36.1,29.3,Desert Oasis Management
23.9,33.6,Mediterranean Drought Management
24.1,59.7,unknown
31.0,76.4,unknown
32.0,56.9,unknown
33.2,42.0,Urban Cool Roofs
35.9,48.2,unknown
25.1,31.6,Urban Cool Roofs
30.0,30.4,Urban Cool Roofs
26.1,72.0,Tropical Urban Green Spaces
25.2,45.0,Urban Cool Roofs
33.1,61.3,unknown
33.0,84.2,Tropical Storm Surge Defense
31.0,78.8,unknown
37.0,47.0,unknown
30.0,66.7,Tropical Urban Green Spaces
25.7,45.7,Urban Cool Roofs
33.0,75.3,unknown
30.0,84.3,Tropical Storm Surge Defense
32.0,48.2,Urban Cool Roofs
31.0,52.1,unknown
32.0,84.0,Tropical Storm Surge Defense
30.0,25.6,unknown
33.0,32.2,Urban Cool Roofs
30.0,46.0,Urban Cool Roofs
30.0,80.7,Tropical Storm Surge Defense
30.0,28.4,unknown
30.0,24.5,unknown
34.0,36.2,Urban Cool Roofs
31.0,83.5,Tropical Storm Surge Defense
33.0,68.2,unknown
30.0,69.5,Tropical Urban Green Spaces
32.0,24.2,unknown
30.0,51.3,unknown
32.0,81.8,Tropical Storm Surge Defense
30.0,61.4,Tropical Urban Green Spaces
33.0,61.4,unknown
31.0,53.1,unknown
32.0,62.0,unknown
32.0,66.8,unknown
33.0,45.5,Urban Cool Roofs
33.0,36.0,Urban Cool Roofs
34.0,54.3,unknown
32.0,48.8,Urban Cool Roofs
34.0,28.1,unknown
32.0,53.5,unknown
32.0,89.5,Tropical Storm Surge Defense
33.0,57.1,unknown
31.0,45.2,Urban Cool Roofs
30.0,31.2,Urban Cool Roofs
31.0,29.8,unknown
30.0,35.6,Urban Cool Roofs
30.0,45.0,Urban Cool Roofs
33.0,56.3,unknown
32.0,37.3,Urban Cool Roofs
31.0,58.4,unknown
29.0,53.1,unknown
31.5,72.0,unknown
32.0,56.0,unknown
30.0,22.6,unknown
33.0,76.1,unknown
30.0,63.7,Tropical Urban Green Spaces
31.0,22.9,unknown
31.0,70.4,unknown
32.0,67.0,unknown
31.0,50.9,unknown
31.0,61.3,unknown
29.0,83.3,Tropical Storm Surge Defense
30.0,75.0,Tropical Urban Green Spaces
32.0,50.3,unknown
33.0,66.0,unknown
32.3,25.7,unknown
30.2,73.0,unknown
31.1,85.8,Tropical Storm Surge Defense
31.6,46.0,Urban Cool Roofs
31.9,71.0,unknown
30.8,61.0,unknown
30.3,52.7,unknown
32.1,68.0,unknown
31.0,74.5,unknown
33.0,85.5,Tropical Storm Surge Defense
26.7,87.0,Tropical Storm Surge Defense
33.1,67.0,unknown
27.1,78.0,Tropical Urban Green Spaces
25.7,92.0,Tropical Storm Surge Defense
32.0,75.6,unknown
31.0,62.5,unknown
33.0,81.1,Tropical Storm Surge Defense
30.0,23.9,unknown
32.3,66.0,unknown
24.9,91.0,unknown
34.1,87.6,Tropical Storm Surge Defense
26.2,91.0,Tropical Storm Surge Defense
33.1,60.9,unknown
41.1,44.7,unknown
24.2,91.0,unknown
29.6,85.0,Tropical Storm Surge Defense
24.2,92.0,unknown
30.1,84.0,Tropical Storm Surge Defense
24.8,85.0,unknown
30.5,83.0,Tropical Storm Surge Defense
28.8,81.0,Tropical Storm Surge Defense
33.1,62.0,unknown
31.0,67.0,unknown
32.3,63.0,unknown
25.1,85.0,Tropical Storm Surge Defense
32.7,64.0,unknown
33.4,61.0,unknown
28.1,71.0,Tropical Urban Green Spaces
24.6,88.0,unknown
26.1,82.0,Tropical Storm Surge Defense
29.1,77.0,Tropical Urban Green Spaces
33.5,69.0,unknown
33.1,68.0,unknown
17.9,74.0,Temperate Wetland Restoration
24.2,85.0,unknown
33.1,68.0,unknown
34.5,68.0,unknown
24.5,85.0,unknown
25.1,82.0,Tropical Storm Surge Defense
34.1,61.0,unknown
30.1,62.0,unknown
33.1,65.0,unknown
32.0,64.0,unknown
34.0,62.0,unknown
25.6,81.0,Tropical Storm Surge Defense
24.8,84.0,unknown
27.0,66.0,Tropical Urban Green Spaces
28.1,61.0,Tropical Urban Green Spaces
25.1,52.7,unknown
25.3,67.0,Tropical Urban Green Spaces
25.6,81.0,Tropical Storm Surge Defense
25.6,81.0,Tropical Storm Surge Defense
28.1,78.0,Tropical Urban Green Spaces
25.7,24.3,unknown
25.0,24.4,unknown
30.0,55.0,unknown
30.0,55.0,unknown
26.0,50.4,unknown
25.0,78.1,Tropical Urban Green Spaces
33.2,65.0,unknown
34.2,61.0,unknown
26.0,78.5,Tropical Urban Green Spaces
25.0,28.6,unknown
24.1,89.0,unknown
25.0,77.7,Tropical Urban Green Spaces
24.0,26.8,unknown
41.0,91.0,unknown
25.0,49.3,Urban Cool Roofs
31.5,57.0,unknown
26.0,40.8,Urban Cool Roofs
24.0,59.2,unknown
24.0,79.0,Tropical Urban Green Spaces
31.1,61.0,unknown
29.1,73.0,Tropical Urban Green Spaces
27.1,81.0,Tropical Storm Surge Defense
33.1,58.0,unknown
17.8,65.0,Sub-Arctic Summer Heat Management
32.0,77.7,unknown
33.1,57.0,unknown
33.1,88.3,Tropical Storm Surge Defense
39.3,55.6,unknown
35.0,53.0,unknown
36.2,52.0,unknown
37.2,20.7,Desert Oasis Management
26.6,81.0,Tropical Storm Surge Defense
26.5,81.0,Tropical Storm Surge Defense
36.0,79.6,unknown
26.0,69.0,Tropical Urban Green Spaces
35.0,36.0,Urban Cool Roofs
23.0,63.0,Tropical Urban Green Spaces
28.0,53.0,unknown
30.0,56.0,unknown
33.1,53.0,unknown
22.4,46.5,Mediterranean Drought Management
25.4,73.6,Tropical Urban Green Spaces
21.0,43.8,Mediterranean Drought Management
12.7,70.9,Temperate Wetland Restoration
34.6,68.0,unknown
32.8,34.1,Urban Cool Roofs
20.7,74.6,Tropical Urban Green Spaces
1.7,73.5,unknown
42.3,89.6,unknown
41.4,71.7,unknown
34.4,40.5,Urban Cool Roofs
41.5,37.0,unknown
26.7,78.8,Tropical Urban Green Spaces
19.8,78.6,Temperate Wetland Restoration
25.8,51.3,unknown
6.6,84.4,unknown
0.1,86.7,unknown
38.5,80.3,unknown
1.9,87.9,unknown
13.3,87.1,unknown
10.0,21.3,unknown
0.1,58.2,unknown
40.7,40.7,unknown
18.9,36.2,unknown
4.3,38.8,unknown
29.6,49.1,Urban Cool Roofs
38.2,76.2,unknown
37.7,77.4,unknown
39.1,69.5,unknown
6.9,74.5,unknown
43.0,85.6,unknown
27.2,33.9,Urban Cool Roofs
32.0,62.1,unknown
37.5,50.8,unknown
34.6,76.1,unknown
10.7,85.0,unknown
16.4,72.1,Temperate Wetland Restoration
41.6,77.2,unknown
38.3,49.6,unknown
37.5,63.9,unknown
36.5,43.8,unknown
31.6,24.3,unknown
38.5,59.6,unknown
40.7,53.0,unknown
22.6,81.3,unknown
10.7,23.2,unknown
13.6,46.8,unknown
11.2,34.2,unknown
39.5,75.5,unknown
7.7,51.1,unknown
5.8,69.5,unknown
20.7,70.6,Tropical Urban Green Spaces
43.1,46.6,unknown
20.2,37.0,Mediterranean Drought Management
0.1,27.3,unknown
20.7,26.0,unknown
28.8,34.5,Urban Cool Roofs
20.2,24.3,unknown
22.6,57.5,unknown
23.8,23.7,unknown
10.0,46.6,unknown
11.2,55.0,Sub-Arctic Summer Heat Management
18.0,72.4,Temperate Wetland Restoration
18.0,33.8,unknown
18.0,47.3,unknown
10.5,76.8,Temperate Wetland Restoration
10.9,68.6,Sub-Arctic Summer Heat Management
9.9,82.8,unknown
12.1,87.3,unknown
11.9,36.6,unknown
11.1,63.2,Sub-Arctic Summer Heat Management
12.2,82.8,unknown
9.9,76.1,unknown
6.5,88.5,unknown
12.8,77.1,Temperate Wetland Restoration
11.4,68.5,Sub-Arctic Summer Heat Management
11.6,37.5,unknown
11.8,50.5,Sub-Arctic Summer Heat Management
8.0,32.0,unknown
9.2,30.1,unknown
10.4,74.2,Temperate Wetland Restoration
7.9,44.0,unknown
9.8,54.2,unknown
8.0,56.9,unknown
11.6,77.4,Temperate Wetland Restoration
9.2,35.6,unknown
13.7,84.2,unknown
11.8,24.2,unknown
15.0,21.1,unknown
14.1,69.2,Sub-Arctic Summer Heat Management
13.6,78.2,Temperate Wetland Restoration
13.4,34.8,unknown
12.5,87.1,unknown
20.0,59.1,Sub-Arctic Summer Heat Management
12.9,45.0,unknown
13.7,88.5,unknown
21.1,50.5,unknown
12.9,48.5,unknown
12.5,48.0,unknown
13.9,83.1,unknown
15.0,75.6,Temperate Wetland Restoration
12.9,85.1,unknown
12.9,82.9,unknown
14.8,70.7,Temperate Wetland Restoration
18.5,72.1,Temperate Wetland Restoration
10.0,89.5,unknown
11.0,42.6,unknown
11.0,56.8,Sub-Arctic Summer Heat Management
13.0,70.7,Temperate Wetland Restoration
10.0,84.9,unknown
10.0,25.2,unknown
10.0,35.3,unknown
12.0,27.1,unknown
12.0,82.3,unknown
10.0,85.4,unknown
12.0,59.5,Sub-Arctic Summer Heat Management
11.0,83.7,unknown
6.0,25.4,unknown
8.7,34.1,unknown
8.1,25.6,unknown
8.0,28.8,unknown
9.4,23.2,unknown
8.0,82.2,unknown
8.0,48.7,unknown
9.4,43.4,unknown
8.0,54.5,unknown
16.2,46.0,unknown
15.0,33.5,unknown
15.7,22.8,unknown
20.3,76.7,Tropical Urban Green Spaces
17.3,52.7,Sub-Arctic Summer Heat Management
15.6,79.3,Temperate Wetland Restoration
17.5,79.0,Temperate Wetland Restoration
20.7,25.9,unknown
19.1,42.6,unknown
15.2,59.3,Sub-Arctic Summer Heat Management
15.3,54.0,Sub-Arctic Summer Heat Management
19.6,79.9,Temperate Wetland Restoration
15.7,52.9,Sub-Arctic Summer Heat Management
20.1,79.1,Tropical Urban Green Spaces
20.3,86.7,unknown
19.1,33.6,unknown
9.0,43.7,unknown
11.0,62.6,Sub-Arctic Summer Heat Management
10.0,75.7,Temperate Wetland Restoration
15.1,63.2,Sub-Arctic Summer Heat Management
16.2,86.2,unknown
8.5,28.7,unknown
10.5,84.8,unknown
18.3,25.0,unknown
10.0,75.3,Temperate Wetland Restoration
9.0,27.6,unknown
12.2,70.4,Temperate Wetland Restoration
8.7,20.0,unknown
19.1,45.4,unknown
11.0,33.5,unknown
9.5,53.7,unknown
8.4,38.0,unknown
10.7,52.5,Sub-Arctic Summer Heat Management
10.3,60.7,Sub-Arctic Summer Heat Management
9.0,25.0,unknown
14.2,26.7,unknown
16.2,42.2,unknown
8.5,63.4,unknown
18.7,74.3,Temperate Wetland Restoration
12.0,71.5,Temperate Wetland Restoration
8.0,50.9,unknown
12.0,62.4,Sub-Arctic Summer Heat Management
12.0,88.5,unknown
12.0,49.4,unknown
12.0,74.2,Temperate Wetland Restoration
10.2,44.2,unknown
15.0,70.7,Temperate Wetland Restoration
14.0,30.0,unknown
12.0,43.8,unknown
13.0,74.3,Temperate Wetland Restoration
16.0,77.9,Temperate Wetland Restoration
12.0,27.8,unknown
14.0,78.3,Temperate Wetland Restoration
14.0,48.3,unknown
12.0,89.1,unknown
14.0,81.4,unknown
15.0,33.5,unknown
14.0,83.3,unknown
12.0,79.2,Temperate Wetland Restoration
12.0,40.9,unknown
15.0,69.8,Sub-Arctic Summer Heat Management
14.0,61.7,Sub-Arctic Summer Heat Management
13.3,52.3,Sub-Arctic Summer Heat Management
21.8,37.6,Mediterranean Drought Management
22.2,46.4,Mediterranean Drought Management
13.3,83.1,unknown
15.1,75.5,Temperate Wetland Restoration
16.8,44.2,unknown
17.5,40.7,unknown
16.9,61.9,Sub-Arctic Summer Heat Management
22.3,45.2,Mediterranean Drought Management
17.8,34.4,unknown
20.4,58.8,unknown
12.2,34.0,unknown
14.5,52.4,Sub-Arctic Summer Heat Management
13.6,73.5,Temperate Wetland Restoration
15.2,88.7,unknown
14.2,41.8,unknown
14.3,60.0,Sub-Arctic Summer Heat Management
14.8,76.7,Temperate Wetland Restoration
16.2,78.1,Temperate Wetland Restoration
15.9,38.1,unknown
11.4,74.6,Temperate Wetland Restoration
15.5,48.4,unknown
14.2,39.3,unknown
15.4,27.1,unknown
14.2,70.5,Temperate Wetland Restoration
15.7,77.7,Temperate Wetland Restoration
16.1,25.1,unknown
14.2,20.5,unknown
12.3,64.1,Sub-Arctic Summer Heat Management
15.8,39.5,unknown
4.0,54.4,unknown
4.0,31.2,unknown
4.0,43.8,unknown
23.9,37.9,Mediterranean Drought Management
19.7,55.2,Sub-Arctic Summer Heat Management
17.0,43.7,unknown
17.5,27.8,unknown
17.0,64.9,Sub-Arctic Summer Heat Management
20.5,67.1,Tropical Urban Green Spaces
17.5,40.1,unknown
19.5,39.9,unknown
23.9,68.6,Tropical Urban Green Spaces
18.5,70.5,Temperate Wetland Restoration
17.0,62.5,Sub-Arctic Summer Heat Management
17.0,57.0,Sub-Arctic Summer Heat Management
19.7,49.9,unknown
18.5,59.1,Sub-Arctic Summer Heat Management
20.4,71.1,Tropical Urban Green Spaces
23.9,54.5,unknown
21.0,50.0,Mediterranean Drought Management
19.0,21.0,unknown
22.0,26.4,unknown
17.0,51.7,Sub-Arctic Summer Heat Management
20.0,41.8,Mediterranean Drought Management
22.0,44.6,Mediterranean Drought Management
17.0,36.8,unknown
17.0,56.3,Sub-Arctic Summer Heat Management
20.0,58.6,Sub-Arctic Summer Heat Management
18.0,76.0,Temperate Wetland Restoration
19.0,41.7,unknown
15.0,88.5,unknown
18.8,42.0,unknown
16.0,25.1,unknown
17.8,33.2,unknown
14.8,54.6,Sub-Arctic Summer Heat Management
18.0,21.9,unknown
16.2,81.1,unknown
14.0,22.1,unknown
9.0,20.8,unknown
11.0,26.8,unknown
2.0,24.4,unknown
14.0,74.0,Temperate Wetland Restoration
13.9,29.0,unknown
13.8,47.1,unknown
14.1,55.3,Sub-Arctic Summer Heat Management
13.8,70.7,Temperate Wetland Restoration
13.6,87.9,unknown
14.1,57.0,Sub-Arctic Summer Heat Management
6.5,85.1,unknown
10.0,87.4,unknown
7.5,77.2,unknown
10.0,38.4,unknown
14.0,85.3,unknown
0.0,58.9,Arctic Permafrost Protection
8.0,59.9,unknown
8.0,34.4,unknown
8.5,85.0,unknown
12.0,83.1,unknown
10.0,24.2,unknown
13.5,34.3,unknown
9.0,53.2,unknown
10.5,35.7,unknown
13.0,47.1,unknown
14.0,64.0,Sub-Arctic Summer Heat Management
9.0,77.5,unknown
7.0,66.9,unknown
10.0,56.6,Sub-Arctic Summer Heat Management
12.0,39.3,unknown
9.5,40.7,unknown
6.0,43.7,unknown
9.5,43.2,unknown
10.5,78.3,Temperate Wetland Restoration
9.0,87.2,unknown
6.0,41.8,unknown
10.0,63.5,Sub-Arctic Summer Heat Management
6.0,58.2,unknown
6.0,34.8,unknown
12.0,68.6,Sub-Arctic Summer Heat Management
13.5,67.3,Sub-Arctic Summer Heat Management
12.9,51.1,Sub-Arctic Summer Heat Management
10.5,39.8,unknown
7.7,82.7,unknown
8.4,58.7,unknown
9.1,28.7,unknown
9.5,81.0,unknown
7.5,75.3,unknown
9.0,70.6,unknown
8.6,71.7,unknown
9.7,85.8,unknown
10.6,23.1,unknown
9.1,56.3,unknown
10.3,68.0,Sub-Arctic Summer Heat Management
11.9,23.0,unknown
9.4,33.8,unknown
7.8,65.2,unknown
10.8,77.7,Temperate Wetland Restoration
10.5,38.8,unknown
12.3,33.4,unknown
10.0,70.1,Temperate Wetland Restoration
11.9,31.1,unknown
8.2,27.3,unknown
12.7,85.6,unknown
10.9,89.2,unknown
8.1,38.9,unknown
8.7,30.8,unknown
13.1,24.6,unknown
15.7,58.7,Sub-Arctic Summer Heat Management
14.0,34.7,unknown
16.6,26.9,unknown
13.9,78.1,Temperate Wetland Restoration
13.9,25.3,unknown
13.6,89.6,unknown
16.6,80.5,unknown
13.7,35.9,unknown
16.6,47.1,unknown
14.9,28.1,unknown
13.6,39.5,unknown
12.3,25.7,unknown
12.3,87.7,unknown
14.0,44.6,unknown
14.9,87.4,unknown
13.7,72.9,Temperate Wetland Restoration
13.6,46.0,unknown
14.9,57.3,Sub-Arctic Summer Heat Management
13.1,47.3,unknown
13.0,63.8,Sub-Arctic Summer Heat Management
3.5,54.0,unknown
-4.5,75.1,unknown
-0.1,33.6,unknown
26.2,26.8,unknown
25.6,64.0,Tropical Urban Green Spaces
25.6,60.4,Tropical Urban Green Spaces
25.6,87.0,Tropical Storm Surge Defense
25.5,37.3,Urban Cool Roofs
25.6,26.4,unknown
25.3,74.8,Tropical Urban Green Spaces
25.0,63.2,Tropical Urban Green Spaces
25.3,43.5,Urban Cool Roofs
25.6,72.6,Tropical Urban Green Spaces
25.6,45.0,Urban Cool Roofs
25.3,29.3,unknown
25.6,39.4,Urban Cool Roofs
25.9,70.1,Tropical Urban Green Spaces
25.3,52.1,unknown
25.3,55.6,unknown
25.3,76.7,Tropical Urban Green Spaces
31.0,52.0,unknown
26.0,50.0,Urban Cool Roofs
24.0,45.0,Mediterranean Drought Management
23.0,52.0,unknown
23.0,42.0,Mediterranean Drought Management
20.0,46.0,Mediterranean Drought Management
24.0,51.0,unknown
23.0,43.0,Mediterranean Drought Management
0.7,43.2,unknown
24.0,47.0,Mediterranean Drought Management
25.0,61.0,Tropical Urban Green Spaces
25.0,78.0,Tropical Urban Green Spaces
28.0,57.0,unknown
22.0,63.0,Tropical Urban Green Spaces
22.0,73.0,Tropical Urban Green Spaces
17.0,75.0,Temperate Wetland Restoration
44.8,69.7,unknown
19.0,71.0,Temperate Wetland Restoration
21.0,61.0,Tropical Urban Green Spaces
19.0,62.0,Sub-Arctic Summer Heat Management
21.0,67.0,Tropical Urban Green Spaces
23.0,66.0,Tropical Urban Green Spaces
18.6,78.7,Temperate Wetland Restoration
19.0,81.0,unknown
22.0,81.0,unknown
18.0,85.0,unknown
4.8,57.0,unknown
13.0,63.0,Sub-Arctic Summer Heat Management
22.0,75.0,Tropical Urban Green Spaces
25.0,81.0,Tropical Storm Surge Defense
16.9,60.5,Sub-Arctic Summer Heat Management
17.0,49.0,unknown
21.0,85.0,unknown
27.0,80.0,Tropical Storm Surge Defense
22.0,59.0,unknown
14.0,67.0,Sub-Arctic Summer Heat Management
16.0,48.0,unknown
16.0,54.0,Sub-Arctic Summer Heat Management
9.2,23.4,unknown
16.0,72.0,Temperate Wetland Restoration
9.0,70.0,unknown
11.0,65.0,Sub-Arctic Summer Heat Management
13.0,80.0,Temperate Wetland Restoration
16.0,79.0,Temperate Wetland Restoration
18.0,60.0,Sub-Arctic Summer Heat Management
17.0,52.0,Sub-Arctic Summer Heat Management
38.5,78.2,unknown
22.0,76.0,Tropical Urban Green Spaces
23.0,75.0,Tropical Urban Green Spaces
16.0,81.0,unknown
12.0,59.0,Sub-Arctic Summer Heat Management
12.0,68.0,Sub-Arctic Summer Heat Management
20.0,68.0,Tropical Urban Green Spaces
20.0,51.0,Sub-Arctic Summer Heat Management
20.0,55.0,Sub-Arctic Summer Heat Management
22.0,68.0,Tropical Urban Green Spaces
12.0,15.0,unknown
23.0,48.0,Mediterranean Drought Management
24.0,64.4,Tropical Urban Green Spaces
30.0,73.0,Tropical Urban Green Spaces
14.0,58.0,Sub-Arctic Summer Heat Management
19.0,45.0,unknown
17.0,44.0,unknown
17.0,53.0,Sub-Arctic Summer Heat Management
21.0,43.0,Mediterranean Drought Management
22.0,40.0,Mediterranean Drought Management
23.0,36.0,Mediterranean Drought Management
22.0,64.0,Tropical Urban Green Spaces
17.0,58.0,Sub-Arctic Summer Heat Management
12.0,58.0,Sub-Arctic Summer Heat Management
19.0,51.0,Sub-Arctic Summer Heat Management
21.0,30.0,Mediterranean Drought Management
21.0,43.0,Mediterranean Drought Management
23.0,76.0,Tropical Urban Green Spaces
19.0,62.0,Sub-Arctic Summer Heat Management
25.0,49.0,Urban Cool Roofs
17.7,40.3,unknown
22.0,55.0,unknown
29.0,49.0,Urban Cool Roofs
17.0,40.0,unknown
14.3,86.2,unknown
25.0,61.0,Tropical Urban Green Spaces
42.8,22.9,Desert Oasis Management
27.0,34.5,Urban Cool Roofs
27.0,80.0,Tropical Storm Surge Defense
10.3,31.5,unknown
17.0,77.0,Temperate Wetland Restoration
27.3,50.0,Urban Cool Roofs
28.0,43.0,Urban Cool Roofs
33.0,45.0,Urban Cool Roofs
37.9,59.1,unknown
21.0,37.0,Mediterranean Drought Management
26.0,42.0,Urban Cool Roofs
21.6,80.2,unknown
10.4,72.8,Temperate Wetland Restoration
26.0,42.0,Urban Cool Roofs
26.0,66.0,Tropical Urban Green Spaces
21.0,68.0,Tropical Urban Green Spaces
27.0,65.0,Tropical Urban Green Spaces
23.0,43.0,Mediterranean Drought Management
26.0,47.0,Urban Cool Roofs
24.0,82.0,unknown
25.1,88.6,Tropical Storm Surge Defense
23.0,77.0,Tropical Urban Green Spaces
13.0,74.0,Temperate Wetland Restoration
22.0,61.0,Tropical Urban Green Spaces
15.0,76.0,Temperate Wetland Restoration
16.0,37.0,unknown
16.0,67.0,Sub-Arctic Summer Heat Management
13.5,88.0,unknown
21.0,86.0,unknown
19.0,58.0,Sub-Arctic Summer Heat Management
12.0,61.0,Sub-Arctic Summer Heat Management
16.0,83.0,unknown
16.0,81.0,unknown
14.0,28.2,unknown
16.0,40.0,unknown
