air_temp,aerosols,Land_Type
27.0,1.374952775,Heat-Adapted Coastal Ecosystems
24.8,3.628533358,Urban Air Quality Monitoring Network
26.4,3.349729556,Urban Air Quality Monitoring Network
19.2,2.527456583,Wetland Carbon Sink Restoration
28.9,0.512647266,Heat-Adapted Coastal Ecosystems
26.8,0.971376496,Heat-Adapted Coastal Ecosystems
20.0,2.472376899,Wetland Carbon Sink Restoration
24.1,3.015987803,Urban Air Quality Monitoring Network
20.0,2.022970871,Wetland Carbon Sink Restoration
19.4,1.355933867,Wetland Carbon Sink Restoration
19.6,1.60894612,Wetland Carbon Sink Restoration
25.2,1.111573173,Heat-Adapted Coastal Ecosystems
20.0,2.315715527,Wetland Carbon Sink Restoration
26.6,1.214557576,Heat-Adapted Coastal Ecosystems
25.3,3.021001772,Urban Air Quality Monitoring Network
26.3,0.943062682,Heat-Adapted Coastal Ecosystems
19.4,2.072400383,Wetland Carbon Sink Restoration
19.6,2.771360283,Wetland Carbon Sink Restoration
27.2,0.571478058,Heat-Adapted Coastal Ecosystems
26.1,0.016628067,Heat-Adapted Coastal Ecosystems
27.7,1.95585028,Heat-Adapted Coastal Ecosystems
28.0,1.226150985,Heat-Adapted Coastal Ecosystems
26.1,0.583270702,Heat-Adapted Coastal Ecosystems
19.2,2.117545385,Wetland Carbon Sink Restoration
26.1,1.886376743,Heat-Adapted Coastal Ecosystems
19.6,2.667654504,Wetland Carbon Sink Restoration
19.4,2.30429122,Wetland Carbon Sink Restoration
25.6,3.177627647,Urban Air Quality Monitoring Network
25.5,3.071924354,Urban Air Quality Monitoring Network
19.8,2.233187392,Wetland Carbon Sink Restoration
28.7,0.149834142,Heat-Adapted Coastal Ecosystems
19.2,1.745646361,Wetland Carbon Sink Restoration
28.4,0.43080113,Heat-Adapted Coastal Ecosystems
19.4,1.105197892,Wetland Carbon Sink Restoration
19.2,1.525441636,Wetland Carbon Sink Restoration
28.3,0.193589019,Heat-Adapted Coastal Ecosystems
19.7,2.740841731,Wetland Carbon Sink Restoration
26.2,0.060883434,Heat-Adapted Coastal Ecosystems
19.8,2.378549586,Wetland Carbon Sink Restoration
18.4,2.899100542,Wetland Carbon Sink Restoration
16.4,2.49104669,Wetland Carbon Sink Restoration
19.4,1.467447099,Wetland Carbon Sink Restoration
20.9,3.418076292,Urban Air Quality Monitoring Network
16.3,1.435833395,Wetland Carbon Sink Restoration
16.8,2.372627222,Wetland Carbon Sink Restoration
16.8,2.761175202,Wetland Carbon Sink Restoration
18.1,1.000703449,Wetland Carbon Sink Restoration
18.0,1.134433026,Wetland Carbon Sink Restoration
19.5,1.102186701,Wetland Carbon Sink Restoration
19.5,2.23089579,Wetland Carbon Sink Restoration
17.8,2.351301526,Wetland Carbon Sink Restoration
16.7,2.99503648,Wetland Carbon Sink Restoration
19.3,2.565948688,Wetland Carbon Sink Restoration
19.7,1.481120123,Wetland Carbon Sink Restoration
15.6,1.501208178,Wetland Carbon Sink Restoration
19.4,1.989847341,Wetland Carbon Sink Restoration
16.2,1.633947042,Wetland Carbon Sink Restoration
17.1,1.130769685,Wetland Carbon Sink Restoration
16.2,1.192432019,Wetland Carbon Sink Restoration
16.6,2.557729699,Wetland Carbon Sink Restoration
20.2,3.16453046,Urban Air Quality Monitoring Network
17.1,2.149119314,Wetland Carbon Sink Restoration
16.8,1.814178809,Wetland Carbon Sink Restoration
19.9,2.015772546,Wetland Carbon Sink Restoration
18.2,1.550804694,Wetland Carbon Sink Restoration
17.2,2.651934261,Wetland Carbon Sink Restoration
19.7,2.24325547,Wetland Carbon Sink Restoration
19.7,2.500754878,Wetland Carbon Sink Restoration
17.4,1.438271749,Wetland Carbon Sink Restoration
19.7,1.757998807,Wetland Carbon Sink Restoration
17.8,1.120140445,Wetland Carbon Sink Restoration
16.0,2.519777344,Wetland Carbon Sink Restoration
17.4,1.798660284,Wetland Carbon Sink Restoration
16.6,2.154641292,Wetland Carbon Sink Restoration
17.8,1.597148785,Wetland Carbon Sink Restoration
16.7,1.242529728,Wetland Carbon Sink Restoration
16.4,2.861950512,Wetland Carbon Sink Restoration
19.8,2.058070734,Wetland Carbon Sink Restoration
17.3,2.213655423,Wetland Carbon Sink Restoration
17.8,1.204219972,Wetland Carbon Sink Restoration
18.2,2.770160883,Wetland Carbon Sink Restoration
21.2,3.071642485,Urban Air Quality Monitoring Network
16.7,2.998041671,Wetland Carbon Sink Restoration
19.6,2.05409126,Wetland Carbon Sink Restoration
16.7,1.308514255,Wetland Carbon Sink Restoration
19.2,2.057157171,Wetland Carbon Sink Restoration
18.6,1.358502182,Wetland Carbon Sink Restoration
21.7,3.360985748,Urban Air Quality Monitoring Network
17.0,1.320479274,Wetland Carbon Sink Restoration
19.1,1.956513201,Wetland Carbon Sink Restoration
18.3,2.180263558,Wetland Carbon Sink Restoration
18.5,1.300575691,Wetland Carbon Sink Restoration
20.1,3.426918997,Urban Air Quality Monitoring Network
19.3,1.790396135,Wetland Carbon Sink Restoration
18.3,2.933196302,Wetland Carbon Sink Restoration
18.9,1.542176644,Wetland Carbon Sink Restoration
18.4,1.513003438,Wetland Carbon Sink Restoration
18.8,2.684106756,Wetland Carbon Sink Restoration
19.9,2.388998443,Wetland Carbon Sink Restoration
19.4,2.099816919,Wetland Carbon Sink Restoration
18.8,2.702928143,Wetland Carbon Sink Restoration
20.1,3.244929254,Urban Air Quality Monitoring Network
18.7,1.761000558,Wetland Carbon Sink Restoration
16.6,1.673131352,Wetland Carbon Sink Restoration
19.5,1.206758643,Wetland Carbon Sink Restoration
20.5,3.223540079,Urban Air Quality Monitoring Network
18.1,2.095015007,Wetland Carbon Sink Restoration
19.8,2.61351876,Wetland Carbon Sink Restoration
19.4,1.039020734,Wetland Carbon Sink Restoration
17.8,2.211699927,Wetland Carbon Sink Restoration
17.3,1.456247828,Wetland Carbon Sink Restoration
20.2,3.23689904,Urban Air Quality Monitoring Network
16.8,1.607052989,Wetland Carbon Sink Restoration
21.7,3.302822055,Urban Air Quality Monitoring Network
18.8,1.502892221,Wetland Carbon Sink Restoration
16.6,2.259104701,Wetland Carbon Sink Restoration
17.4,2.310656967,Wetland Carbon Sink Restoration
18.6,2.643911331,Wetland Carbon Sink Restoration
25.8,0.685142137,Heat-Adapted Coastal Ecosystems
30.1,0.043877478,Heat-Adapted Coastal Ecosystems
18.5,2.939287172,Wetland Carbon Sink Restoration
23.4,3.575872157,Urban Air Quality Monitoring Network
18.6,2.769442464,Wetland Carbon Sink Restoration
25.2,0.200298321,Heat-Adapted Coastal Ecosystems
18.6,2.71179243,Wetland Carbon Sink Restoration
28.4,1.159585442,Heat-Adapted Coastal Ecosystems
18.4,2.57443678,Wetland Carbon Sink Restoration
18.6,2.249153143,Wetland Carbon Sink Restoration
19.1,1.661745235,Wetland Carbon Sink Restoration
18.6,2.893443549,Wetland Carbon Sink Restoration
29.4,3.456987321,Urban Air Quality Monitoring Network
28.6,0.300967089,Heat-Adapted Coastal Ecosystems
19.7,1.65860251,Wetland Carbon Sink Restoration
29.3,0.053169906,Heat-Adapted Coastal Ecosystems
18.9,2.079616041,Wetland Carbon Sink Restoration
29.4,0.24704953,Heat-Adapted Coastal Ecosystems
18.4,1.747326926,Wetland Carbon Sink Restoration
18.6,2.76408801,Wetland Carbon Sink Restoration
29.4,1.54573369,Heat-Adapted Coastal Ecosystems
20.3,3.093265857,Urban Air Quality Monitoring Network
18.6,2.116897024,Wetland Carbon Sink Restoration
24.4,3.479145604,Urban Air Quality Monitoring Network
28.1,1.874027704,Heat-Adapted Coastal Ecosystems
22.7,3.110702149,Urban Air Quality Monitoring Network
18.3,1.095776188,Wetland Carbon Sink Restoration
19.2,2.62223896,Wetland Carbon Sink Restoration
29.3,1.565118843,Heat-Adapted Coastal Ecosystems
18.3,1.709210151,Wetland Carbon Sink Restoration
29.8,0.827440128,Heat-Adapted Coastal Ecosystems
18.8,1.81855799,Wetland Carbon Sink Restoration
29.8,1.335461305,Heat-Adapted Coastal Ecosystems
28.8,3.12703447,Urban Air Quality Monitoring Network
27.9,0.847114802,Heat-Adapted Coastal Ecosystems
18.3,2.116168818,Wetland Carbon Sink Restoration
19.3,2.098157992,Wetland Carbon Sink Restoration
26.5,0.961549007,Heat-Adapted Coastal Ecosystems
19.5,1.537960949,Wetland Carbon Sink Restoration
18.4,2.914245282,Wetland Carbon Sink Restoration
18.4,2.661512958,Wetland Carbon Sink Restoration
18.6,2.999190902,Wetland Carbon Sink Restoration
18.6,2.494613954,Wetland Carbon Sink Restoration
18.5,1.134089669,Wetland Carbon Sink Restoration
22.3,3.221513429,Urban Air Quality Monitoring Network
28.1,0.734233353,Heat-Adapted Coastal Ecosystems
19.0,1.171795402,Wetland Carbon Sink Restoration
29.4,1.244917033,Heat-Adapted Coastal Ecosystems
29.6,1.972431773,Heat-Adapted Coastal Ecosystems
29.7,0.421294982,Heat-Adapted Coastal Ecosystems
18.5,2.392572887,Wetland Carbon Sink Restoration
19.2,2.802056997,Wetland Carbon Sink Restoration
18.5,2.038458612,Wetland Carbon Sink Restoration
18.6,1.655569506,Wetland Carbon Sink Restoration
26.2,1.676125437,Heat-Adapted Coastal Ecosystems
26.2,1.26989031,Heat-Adapted Coastal Ecosystems
24.5,3.179517165,Urban Air Quality Monitoring Network
28.3,3.594963086,Urban Air Quality Monitoring Network
27.0,1.151387415,Heat-Adapted Coastal Ecosystems
24.3,3.614746698,Urban Air Quality Monitoring Network
29.4,1.21313713,Heat-Adapted Coastal Ecosystems
24.2,3.055443457,Urban Air Quality Monitoring Network
29.8,1.69383327,Heat-Adapted Coastal Ecosystems
29.3,1.722461427,Heat-Adapted Coastal Ecosystems
28.8,3.157054891,Urban Air Quality Monitoring Network
30.9,0.204976549,Heat-Adapted Coastal Ecosystems
31.1,0.545928566,Heat-Adapted Coastal Ecosystems
27.0,0.855416274,Heat-Adapted Coastal Ecosystems
27.1,1.050225274,Heat-Adapted Coastal Ecosystems
30.8,0.580954969,Heat-Adapted Coastal Ecosystems
30.5,0.381181356,Heat-Adapted Coastal Ecosystems
28.6,3.066018939,Urban Air Quality Monitoring Network
25.6,1.990556249,Heat-Adapted Coastal Ecosystems
27.0,1.253143942,Heat-Adapted Coastal Ecosystems
30.6,3.399250603,Green Agriculture Initiatives
29.1,3.259959452,Urban Air Quality Monitoring Network
30.5,0.50522816,Heat-Adapted Coastal Ecosystems
27.3,1.077448337,Heat-Adapted Coastal Ecosystems
26.4,1.087474124,Heat-Adapted Coastal Ecosystems
28.1,0.575065082,Heat-Adapted Coastal Ecosystems
25.5,0.57232318,Heat-Adapted Coastal Ecosystems
31.0,1.992338133,Heat-Adapted Coastal Ecosystems
30.1,0.495997727,Heat-Adapted Coastal Ecosystems
30.7,1.367738981,Heat-Adapted Coastal Ecosystems
27.0,1.467666726,Heat-Adapted Coastal Ecosystems
29.6,3.347464555,Urban Air Quality Monitoring Network
25.2,1.317874974,Heat-Adapted Coastal Ecosystems
27.6,3.611119537,Urban Air Quality Monitoring Network
30.8,1.91051758,Heat-Adapted Coastal Ecosystems
25.5,1.803860225,Heat-Adapted Coastal Ecosystems
27.5,3.310461379,Urban Air Quality Monitoring Network
29.8,1.03192763,Heat-Adapted Coastal Ecosystems
25.5,3.335736898,Urban Air Quality Monitoring Network
27.0,0.930022382,Heat-Adapted Coastal Ecosystems
25.6,0.612763555,Heat-Adapted Coastal Ecosystems
29.9,0.986950154,Heat-Adapted Coastal Ecosystems
25.1,3.392206658,Urban Air Quality Monitoring Network
27.7,1.195502069,Heat-Adapted Coastal Ecosystems
30.4,3.45332205,Green Agriculture Initiatives
25.6,0.14797085,Heat-Adapted Coastal Ecosystems
30.3,1.718369476,Heat-Adapted Coastal Ecosystems
30.4,0.757857916,Heat-Adapted Coastal Ecosystems
31.2,1.921998634,Heat-Adapted Coastal Ecosystems
25.2,3.598264343,Urban Air Quality Monitoring Network
28.3,3.001193494,Urban Air Quality Monitoring Network
25.3,0.480242758,Heat-Adapted Coastal Ecosystems
25.4,3.315128215,Urban Air Quality Monitoring Network
27.7,1.675371377,Heat-Adapted Coastal Ecosystems
27.7,3.209229545,Urban Air Quality Monitoring Network
25.8,1.002498786,Heat-Adapted Coastal Ecosystems
20.4,3.303716852,Urban Air Quality Monitoring Network
20.6,3.12254054,Urban Air Quality Monitoring Network
23.1,3.550659116,Urban Air Quality Monitoring Network
26.4,1.694189401,Heat-Adapted Coastal Ecosystems
25.0,3.219839593,Urban Air Quality Monitoring Network
21.4,3.013732128,Urban Air Quality Monitoring Network
27.4,1.192686885,Heat-Adapted Coastal Ecosystems
28.9,1.443305906,Heat-Adapted Coastal Ecosystems
26.7,1.995228978,Heat-Adapted Coastal Ecosystems
24.9,3.196703014,Urban Air Quality Monitoring Network
27.0,0.361662088,Heat-Adapted Coastal Ecosystems
20.2,3.383056625,Urban Air Quality Monitoring Network
28.2,1.345493737,Heat-Adapted Coastal Ecosystems
26.9,1.013365817,Heat-Adapted Coastal Ecosystems
26.8,1.432962502,Heat-Adapted Coastal Ecosystems
23.8,3.09665079,Urban Air Quality Monitoring Network
28.3,0.143769508,Heat-Adapted Coastal Ecosystems
27.2,3.394072171,Urban Air Quality Monitoring Network
25.4,3.103745621,Urban Air Quality Monitoring Network
26.6,1.3005376,Heat-Adapted Coastal Ecosystems
27.9,0.401452744,Heat-Adapted Coastal Ecosystems
26.8,1.315433517,Heat-Adapted Coastal Ecosystems
27.4,3.387795809,Urban Air Quality Monitoring Network
27.7,0.481246687,Heat-Adapted Coastal Ecosystems
27.8,1.098441979,Heat-Adapted Coastal Ecosystems
26.5,0.964528145,Heat-Adapted Coastal Ecosystems
26.0,0.645061053,Heat-Adapted Coastal Ecosystems
26.5,0.33972792,Heat-Adapted Coastal Ecosystems
25.0,1.195347679,Heat-Adapted Coastal Ecosystems
25.6,1.085782337,Heat-Adapted Coastal Ecosystems
27.7,1.338496203,Heat-Adapted Coastal Ecosystems
28.4,0.915911938,Heat-Adapted Coastal Ecosystems
27.1,1.93611088,Heat-Adapted Coastal Ecosystems
25.5,0.389982624,Heat-Adapted Coastal Ecosystems
26.1,1.182022563,Heat-Adapted Coastal Ecosystems
28.7,1.250801481,Heat-Adapted Coastal Ecosystems
26.8,0.213536416,Heat-Adapted Coastal Ecosystems
24.3,3.550294639,Urban Air Quality Monitoring Network
28.1,1.22951621,Heat-Adapted Coastal Ecosystems
25.3,1.976294243,Heat-Adapted Coastal Ecosystems
24.1,3.20998437,Urban Air Quality Monitoring Network
26.3,1.463317178,Heat-Adapted Coastal Ecosystems
20.9,3.063160932,Urban Air Quality Monitoring Network
24.9,3.480783108,Urban Air Quality Monitoring Network
21.8,3.024390894,Urban Air Quality Monitoring Network
21.1,3.47217246,Urban Air Quality Monitoring Network
24.7,3.295633415,Urban Air Quality Monitoring Network
19.1,2.297969879,Wetland Carbon Sink Restoration
25.9,1.244972067,Heat-Adapted Coastal Ecosystems
25.8,0.703072998,Heat-Adapted Coastal Ecosystems
19.0,1.546541241,Wetland Carbon Sink Restoration
25.0,1.800730621,Heat-Adapted Coastal Ecosystems
24.8,3.107275019,Urban Air Quality Monitoring Network
22.7,3.21207855,Urban Air Quality Monitoring Network
23.1,3.160402397,Urban Air Quality Monitoring Network
18.3,2.531986363,Wetland Carbon Sink Restoration
18.3,2.011927809,Wetland Carbon Sink Restoration
25.1,1.713305658,Heat-Adapted Coastal Ecosystems
18.5,2.208582329,Wetland Carbon Sink Restoration
25.2,1.816326798,Heat-Adapted Coastal Ecosystems
18.6,2.100522648,Wetland Carbon Sink Restoration
18.4,2.903942364,Wetland Carbon Sink Restoration
18.3,2.604328948,Wetland Carbon Sink Restoration
25.3,0.481718997,Heat-Adapted Coastal Ecosystems
18.8,2.472794134,Wetland Carbon Sink Restoration
25.8,1.032384297,Heat-Adapted Coastal Ecosystems
25.4,0.13540842,Heat-Adapted Coastal Ecosystems
18.7,2.671097991,Wetland Carbon Sink Restoration
23.7,3.042734334,Urban Air Quality Monitoring Network
19.4,1.879819956,Wetland Carbon Sink Restoration
18.6,1.117529348,Wetland Carbon Sink Restoration
26.4,3.29732741,Urban Air Quality Monitoring Network
19.8,2.75938821,Wetland Carbon Sink Restoration
22.4,3.410298174,Urban Air Quality Monitoring Network
21.9,3.324948677,Urban Air Quality Monitoring Network
24.2,3.412221201,Urban Air Quality Monitoring Network
25.4,0.056796331,Heat-Adapted Coastal Ecosystems
22.5,3.095007456,Urban Air Quality Monitoring Network
19.8,2.941565027,Wetland Carbon Sink Restoration
20.1,3.516689194,Urban Air Quality Monitoring Network
21.5,3.090575824,Urban Air Quality Monitoring Network
21.2,3.193639692,Urban Air Quality Monitoring Network
25.3,3.474347322,Urban Air Quality Monitoring Network
20.2,3.041655486,Urban Air Quality Monitoring Network
24.6,3.30710542,Urban Air Quality Monitoring Network
20.0,3.160558641,Urban Air Quality Monitoring Network
25.7,1.06573795,Heat-Adapted Coastal Ecosystems
25.4,1.587910813,Heat-Adapted Coastal Ecosystems
25.4,1.053090349,Heat-Adapted Coastal Ecosystems
26.2,0.023104308,Heat-Adapted Coastal Ecosystems
19.0,1.448633889,Wetland Carbon Sink Restoration
23.9,3.497947556,Urban Air Quality Monitoring Network
18.1,2.76141984,Wetland Carbon Sink Restoration
26.7,1.795807991,Heat-Adapted Coastal Ecosystems
17.8,2.791424155,Wetland Carbon Sink Restoration
26.7,3.009917534,Urban Air Quality Monitoring Network
18.0,1.801658024,Wetland Carbon Sink Restoration
18.1,1.588143129,Wetland Carbon Sink Restoration
25.8,0.305293762,Heat-Adapted Coastal Ecosystems
26.4,1.543383056,Heat-Adapted Coastal Ecosystems
26.6,3.636466238,Urban Air Quality Monitoring Network
18.1,1.791552333,Wetland Carbon Sink Restoration
26.6,1.908785516,Heat-Adapted Coastal Ecosystems
18.8,2.507455425,Wetland Carbon Sink Restoration
26.8,1.17458426,Heat-Adapted Coastal Ecosystems
17.9,1.635817259,Wetland Carbon Sink Restoration
25.8,3.34274245,Urban Air Quality Monitoring Network
21.0,3.065429191,Urban Air Quality Monitoring Network
26.1,0.529177433,Heat-Adapted Coastal Ecosystems
26.1,0.090215794,Heat-Adapted Coastal Ecosystems
26.7,3.110867839,Urban Air Quality Monitoring Network
17.7,2.560403893,Wetland Carbon Sink Restoration
22.4,3.245162961,Urban Air Quality Monitoring Network
17.7,2.671970768,Wetland Carbon Sink Restoration
17.8,2.184938743,Wetland Carbon Sink Restoration
20.2,3.121461559,Urban Air Quality Monitoring Network
26.6,1.507979872,Heat-Adapted Coastal Ecosystems
25.5,0.452396912,Heat-Adapted Coastal Ecosystems
21.2,3.286087899,Urban Air Quality Monitoring Network
26.3,1.550062413,Heat-Adapted Coastal Ecosystems
26.3,1.736155068,Heat-Adapted Coastal Ecosystems
25.3,1.147159286,Heat-Adapted Coastal Ecosystems
21.2,3.419572856,Urban Air Quality Monitoring Network
17.7,2.293239504,Wetland Carbon Sink Restoration
25.8,0.367123459,Heat-Adapted Coastal Ecosystems
19.8,2.763691584,Wetland Carbon Sink Restoration
26.2,0.836555095,Heat-Adapted Coastal Ecosystems
27.4,1.009565831,Heat-Adapted Coastal Ecosystems
25.8,0.056690478,Heat-Adapted Coastal Ecosystems
20.4,3.090894914,Urban Air Quality Monitoring Network
19.7,2.598842649,Wetland Carbon Sink Restoration
27.8,3.542629181,Urban Air Quality Monitoring Network
25.3,1.2748462,Heat-Adapted Coastal Ecosystems
26.8,1.86707723,Heat-Adapted Coastal Ecosystems
25.0,0.382293286,Heat-Adapted Coastal Ecosystems
19.2,1.363785706,Wetland Carbon Sink Restoration
25.4,0.791816164,Heat-Adapted Coastal Ecosystems
26.7,0.111779777,Heat-Adapted Coastal Ecosystems
20.0,2.547882078,Wetland Carbon Sink Restoration
19.8,2.182231843,Wetland Carbon Sink Restoration
28.6,3.108125267,Urban Air Quality Monitoring Network
22.1,3.229283255,Urban Air Quality Monitoring Network
27.1,1.782938867,Heat-Adapted Coastal Ecosystems
24.3,3.532870258,Urban Air Quality Monitoring Network
28.5,1.229197087,Heat-Adapted Coastal Ecosystems
25.1,1.271645206,Heat-Adapted Coastal Ecosystems
19.6,2.48138009,Wetland Carbon Sink Restoration
27.2,1.445914682,Heat-Adapted Coastal Ecosystems
24.8,3.532564794,Urban Air Quality Monitoring Network
26.9,1.469302137,Heat-Adapted Coastal Ecosystems
25.9,0.726393171,Heat-Adapted Coastal Ecosystems
28.4,1.810181414,Heat-Adapted Coastal Ecosystems
20.8,3.228855134,Urban Air Quality Monitoring Network
26.4,1.963654471,Heat-Adapted Coastal Ecosystems
19.3,2.148289474,Wetland Carbon Sink Restoration
23.1,3.051538745,Urban Air Quality Monitoring Network
28.2,1.329335771,Heat-Adapted Coastal Ecosystems
19.9,1.311432784,Wetland Carbon Sink Restoration
20.7,3.613120622,Urban Air Quality Monitoring Network
19.6,2.522944601,Wetland Carbon Sink Restoration
27.7,0.397171328,Heat-Adapted Coastal Ecosystems
23.7,3.201859964,Urban Air Quality Monitoring Network
22.3,3.547689999,Urban Air Quality Monitoring Network
27.3,3.200608404,Urban Air Quality Monitoring Network
26.6,1.892839791,Heat-Adapted Coastal Ecosystems
28.7,1.812956002,Heat-Adapted Coastal Ecosystems
